event; round;heat;lane;relais;idBib;
101 ;0 ;0 ;1 ;0 ;138 ;
101 ;0 ;0 ;2 ;0 ;11 ;
101 ;0 ;0 ;3 ;0 ;10 ;
101 ;0 ;0 ;4 ;0 ;78 ;
101 ;0 ;0 ;5 ;0 ;135 ;
101 ;0 ;1 ;1 ;0 ;131 ;
101 ;0 ;1 ;2 ;0 ;109 ;
101 ;0 ;1 ;3 ;0 ;24 ;
101 ;0 ;1 ;4 ;0 ;60 ;
101 ;0 ;1 ;5 ;0 ;89 ;
101 ;0 ;2 ;1 ;0 ;142 ;
101 ;0 ;2 ;2 ;0 ;132 ;
101 ;0 ;2 ;3 ;0 ;42 ;
101 ;0 ;2 ;4 ;0 ;49 ;
101 ;0 ;2 ;5 ;0 ;20 ;
101 ;0 ;2 ;6 ;0 ;139 ;
101 ;0 ;3 ;1 ;0 ;68 ;
101 ;0 ;3 ;2 ;0 ;136 ;
101 ;0 ;3 ;3 ;0 ;13 ;
101 ;0 ;3 ;4 ;0 ;28 ;
101 ;0 ;3 ;5 ;0 ;124 ;
101 ;0 ;3 ;6 ;0 ;45 ;
101 ;0 ;4 ;1 ;0 ;18 ;
101 ;0 ;4 ;2 ;0 ;1 ;
101 ;0 ;4 ;3 ;0 ;9 ;
101 ;0 ;4 ;4 ;0 ;129 ;
101 ;0 ;4 ;5 ;0 ;5 ;
101 ;0 ;4 ;6 ;0 ;29 ;
102 ;0 ;0 ;2 ;0 ;19 ;
102 ;0 ;0 ;3 ;0 ;74 ;
102 ;0 ;0 ;4 ;0 ;86 ;
102 ;0 ;0 ;5 ;0 ;21 ;
102 ;0 ;1 ;2 ;0 ;79 ;
102 ;0 ;1 ;3 ;0 ;69 ;
102 ;0 ;1 ;4 ;0 ;81 ;
102 ;0 ;1 ;5 ;0 ;31 ;
102 ;0 ;2 ;1 ;0 ;100 ;
102 ;0 ;2 ;2 ;0 ;121 ;
102 ;0 ;2 ;3 ;0 ;7 ;
102 ;0 ;2 ;4 ;0 ;123 ;
102 ;0 ;2 ;5 ;0 ;113 ;
102 ;0 ;2 ;6 ;0 ;146 ;
102 ;0 ;3 ;1 ;0 ;32 ;
102 ;0 ;3 ;2 ;0 ;120 ;
102 ;0 ;3 ;3 ;0 ;23 ;
102 ;0 ;3 ;4 ;0 ;114 ;
102 ;0 ;3 ;5 ;0 ;3 ;
102 ;0 ;3 ;6 ;0 ;2 ;
103 ;0 ;0 ;2 ;0 ;59 ;
103 ;0 ;0 ;3 ;0 ;133 ;
103 ;0 ;0 ;4 ;0 ;110 ;
103 ;0 ;0 ;5 ;0 ;150 ;
103 ;0 ;1 ;1 ;0 ;8 ;
103 ;0 ;1 ;2 ;0 ;12 ;
103 ;0 ;1 ;3 ;0 ;112 ;
103 ;0 ;1 ;4 ;0 ;116 ;
103 ;0 ;1 ;5 ;0 ;4 ;
103 ;0 ;2 ;1 ;0 ;127 ;
103 ;0 ;2 ;2 ;0 ;15 ;
103 ;0 ;2 ;3 ;0 ;108 ;
103 ;0 ;2 ;4 ;0 ;46 ;
103 ;0 ;2 ;5 ;0 ;82 ;
103 ;0 ;2 ;6 ;0 ;122 ;
104 ;0 ;0 ;1 ;0 ;51 ;
104 ;0 ;0 ;2 ;0 ;37 ;
104 ;0 ;0 ;3 ;0 ;98 ;
104 ;0 ;0 ;4 ;0 ;26 ;
104 ;0 ;0 ;5 ;0 ;65 ;
104 ;0 ;1 ;1 ;0 ;44 ;
104 ;0 ;1 ;2 ;0 ;67 ;
104 ;0 ;1 ;3 ;0 ;43 ;
104 ;0 ;1 ;4 ;0 ;84 ;
104 ;0 ;1 ;5 ;0 ;41 ;
104 ;0 ;1 ;6 ;0 ;64 ;
104 ;0 ;2 ;1 ;0 ;93 ;
104 ;0 ;2 ;2 ;0 ;34 ;
104 ;0 ;2 ;3 ;0 ;94 ;
104 ;0 ;2 ;4 ;0 ;17 ;
104 ;0 ;2 ;5 ;0 ;6 ;
104 ;0 ;2 ;6 ;0 ;119 ;
201 ;0 ;0 ;1 ;0 ;16 ;
201 ;0 ;0 ;2 ;0 ;70 ;
201 ;0 ;0 ;3 ;0 ;141 ;
201 ;0 ;0 ;4 ;0 ;77 ;
201 ;0 ;0 ;5 ;0 ;39 ;
201 ;0 ;0 ;6 ;0 ;75 ;
203 ;0 ;0 ;1 ;0 ;25 ;
203 ;0 ;0 ;2 ;0 ;138 ;
203 ;0 ;0 ;3 ;0 ;96 ;
203 ;0 ;0 ;4 ;0 ;10 ;
203 ;0 ;0 ;5 ;0 ;78 ;
203 ;0 ;1 ;1 ;0 ;61 ;
203 ;0 ;1 ;2 ;0 ;87 ;
203 ;0 ;1 ;3 ;0 ;47 ;
203 ;0 ;1 ;4 ;0 ;40 ;
203 ;0 ;1 ;5 ;0 ;144 ;
203 ;0 ;1 ;6 ;0 ;124 ;
203 ;0 ;2 ;1 ;0 ;97 ;
203 ;0 ;2 ;2 ;0 ;90 ;
203 ;0 ;2 ;3 ;0 ;140 ;
203 ;0 ;2 ;4 ;0 ;49 ;
203 ;0 ;2 ;5 ;0 ;145 ;
203 ;0 ;2 ;6 ;0 ;125 ;
203 ;0 ;3 ;1 ;0 ;35 ;
203 ;0 ;3 ;2 ;0 ;111 ;
