event; round;heat;lane;relais;idBib;
101 ;0 ;0 ;1 ;0 ;104 ;
101 ;0 ;0 ;2 ;0 ;54 ;
101 ;0 ;0 ;3 ;0 ;47 ;
101 ;0 ;0 ;4 ;0 ;70 ;
101 ;0 ;0 ;5 ;0 ;11 ;
101 ;0 ;1 ;1 ;0 ;145 ;
101 ;0 ;1 ;2 ;0 ;37 ;
101 ;0 ;1 ;3 ;0 ;32 ;
101 ;0 ;1 ;4 ;0 ;29 ;
101 ;0 ;1 ;5 ;0 ;132 ;
101 ;0 ;2 ;1 ;0 ;46 ;
101 ;0 ;2 ;2 ;0 ;140 ;
101 ;0 ;2 ;3 ;0 ;22 ;
101 ;0 ;2 ;4 ;0 ;23 ;
101 ;0 ;2 ;5 ;0 ;105 ;
101 ;0 ;2 ;6 ;0 ;81 ;
101 ;0 ;3 ;1 ;0 ;95 ;
101 ;0 ;3 ;2 ;0 ;111 ;
101 ;0 ;3 ;3 ;0 ;63 ;
101 ;0 ;3 ;4 ;0 ;36 ;
101 ;0 ;3 ;5 ;0 ;17 ;
101 ;0 ;3 ;6 ;0 ;157 ;
101 ;0 ;4 ;1 ;0 ;65 ;
101 ;0 ;4 ;2 ;0 ;88 ;
101 ;0 ;4 ;3 ;0 ;158 ;
101 ;0 ;4 ;4 ;0 ;101 ;
101 ;0 ;4 ;5 ;0 ;112 ;
101 ;0 ;4 ;6 ;0 ;155 ;
102 ;0 ;0 ;1 ;0 ;146 ;
102 ;0 ;0 ;2 ;0 ;90 ;
102 ;0 ;0 ;3 ;0 ;61 ;
102 ;0 ;0 ;4 ;0 ;45 ;
102 ;0 ;0 ;5 ;0 ;106 ;
102 ;0 ;0 ;6 ;0 ;116 ;
102 ;0 ;1 ;1 ;0 ;67 ;
102 ;0 ;1 ;2 ;0 ;91 ;
102 ;0 ;1 ;3 ;0 ;82 ;
102 ;0 ;1 ;4 ;0 ;64 ;
102 ;0 ;1 ;5 ;0 ;150 ;
102 ;0 ;1 ;6 ;0 ;24 ;
102 ;0 ;2 ;1 ;0 ;62 ;
102 ;0 ;2 ;2 ;0 ;131 ;
102 ;0 ;2 ;3 ;0 ;148 ;
102 ;0 ;2 ;4 ;0 ;25 ;
102 ;0 ;2 ;5 ;0 ;19 ;
102 ;0 ;2 ;6 ;0 ;102 ;
102 ;0 ;3 ;1 ;0 ;51 ;
102 ;0 ;3 ;2 ;0 ;57 ;
102 ;0 ;3 ;3 ;0 ;92 ;
102 ;0 ;3 ;4 ;0 ;28 ;
102 ;0 ;3 ;5 ;0 ;86 ;
102 ;0 ;3 ;6 ;0 ;124 ;
102 ;0 ;4 ;1 ;0 ;6 ;
102 ;0 ;4 ;2 ;0 ;97 ;
102 ;0 ;4 ;3 ;0 ;125 ;
102 ;0 ;4 ;4 ;0 ;5 ;
102 ;0 ;4 ;5 ;0 ;77 ;
102 ;0 ;4 ;6 ;0 ;16 ;
102 ;0 ;5 ;1 ;0 ;78 ;
102 ;0 ;5 ;2 ;0 ;151 ;
102 ;0 ;5 ;3 ;0 ;98 ;
102 ;0 ;5 ;4 ;0 ;50 ;
102 ;0 ;5 ;5 ;0 ;89 ;
102 ;0 ;5 ;6 ;0 ;117 ;
102 ;0 ;6 ;1 ;0 ;153 ;
102 ;0 ;6 ;2 ;0 ;4 ;
102 ;0 ;6 ;3 ;0 ;20 ;
102 ;0 ;6 ;4 ;0 ;53 ;
102 ;0 ;6 ;5 ;0 ;2 ;
102 ;0 ;6 ;6 ;0 ;48 ;
102 ;0 ;7 ;1 ;0 ;143 ;
102 ;0 ;7 ;2 ;0 ;87 ;
102 ;0 ;7 ;3 ;0 ;40 ;
102 ;0 ;7 ;4 ;0 ;120 ;
102 ;0 ;7 ;5 ;0 ;68 ;
102 ;0 ;7 ;6 ;0 ;99 ;
102 ;0 ;8 ;1 ;0 ;56 ;
102 ;0 ;8 ;2 ;0 ;130 ;
102 ;0 ;8 ;3 ;0 ;44 ;
102 ;0 ;8 ;4 ;0 ;14 ;
102 ;0 ;8 ;5 ;0 ;43 ;
102 ;0 ;8 ;6 ;0 ;139 ;
102 ;0 ;9 ;1 ;0 ;94 ;
102 ;0 ;9 ;2 ;0 ;83 ;
102 ;0 ;9 ;3 ;0 ;79 ;
102 ;0 ;9 ;4 ;0 ;149 ;
102 ;0 ;9 ;5 ;0 ;3 ;
102 ;0 ;9 ;6 ;0 ;115 ;
103 ;0 ;0 ;2 ;0 ;80 ;
103 ;0 ;0 ;3 ;0 ;119 ;
103 ;0 ;0 ;4 ;0 ;137 ;
103 ;0 ;0 ;5 ;0 ;66 ;
103 ;0 ;1 ;2 ;0 ;134 ;
103 ;0 ;1 ;3 ;0 ;39 ;
103 ;0 ;1 ;4 ;0 ;26 ;
103 ;0 ;1 ;5 ;0 ;71 ;
104 ;0 ;0 ;2 ;0 ;59 ;
104 ;0 ;0 ;3 ;0 ;7 ;
104 ;0 ;0 ;4 ;0 ;103 ;
104 ;0 ;1 ;2 ;0 ;123 ;
104 ;0 ;1 ;3 ;0 ;52 ;
104 ;0 ;1 ;4 ;0 ;133 ;
104 ;0 ;1 ;5 ;0 ;74 ;
105 ;0 ;0 ;1 ;0 ;105 ;
105 ;0 ;0 ;2 ;0 ;81 ;
105 ;0 ;0 ;3 ;0 ;145 ;
105 ;0 ;0 ;4 ;0 ;37 ;
105 ;0 ;0 ;5 ;0 ;38 ;
105 ;0 ;1 ;1 ;0 ;132 ;
105 ;0 ;1 ;2 ;0 ;76 ;
105 ;0 ;1 ;3 ;0 ;29 ;
105 ;0 ;1 ;4 ;0 ;60 ;
105 ;0 ;1 ;5 ;0 ;22 ;
105 ;0 ;1 ;6 ;0 ;23 ;
105 ;0 ;2 ;1 ;0 ;31 ;
105 ;0 ;2 ;2 ;0 ;65 ;
105 ;0 ;2 ;3 ;0 ;112 ;
105 ;0 ;2 ;4 ;0 ;111 ;
105 ;0 ;2 ;5 ;0 ;63 ;
105 ;0 ;2 ;6 ;0 ;88 ;
105 ;0 ;3 ;1 ;0 ;13 ;
105 ;0 ;3 ;2 ;0 ;155 ;
105 ;0 ;3 ;3 ;0 ;55 ;
105 ;0 ;3 ;4 ;0 ;101 ;
105 ;0 ;3 ;5 ;0 ;17 ;
105 ;0 ;3 ;6 ;0 ;157 ;
106 ;0 ;0 ;2 ;0 ;120 ;
106 ;0 ;0 ;3 ;0 ;77 ;
106 ;0 ;0 ;4 ;0 ;153 ;
106 ;0 ;0 ;5 ;0 ;143 ;
106 ;0 ;1 ;2 ;0 ;130 ;
106 ;0 ;1 ;3 ;0 ;149 ;
106 ;0 ;1 ;4 ;0 ;94 ;
106 ;0 ;1 ;5 ;0 ;44 ;
107 ;0 ;0 ;2 ;0 ;71 ;
107 ;0 ;0 ;3 ;0 ;129 ;
107 ;0 ;0 ;4 ;0 ;137 ;
107 ;0 ;0 ;5 ;0 ;72 ;
