id;event;round ;heat
1 ;101 ;0 ;0 ;
2 ;101 ;0 ;1 ;
3 ;101 ;0 ;2 ;
4 ;101 ;0 ;3 ;
5 ;105 ;0 ;0 ;
6 ;105 ;0 ;1 ;
7 ;105 ;0 ;2 ;
8 ;107 ;0 ;0 ;
9 ;107 ;0 ;1 ;
10 ;107 ;0 ;2 ;
11 ;107 ;0 ;3 ;
12 ;111 ;0 ;0 ;
13 ;113 ;0 ;0 ;
14 ;113 ;0 ;1 ;
15 ;113 ;0 ;2 ;
16 ;113 ;0 ;3 ;
17 ;117 ;0 ;0 ;
18 ;117 ;0 ;1 ;
19 ;119 ;0 ;0 ;
20 ;119 ;0 ;1 ;
21 ;201 ;0 ;0 ;
22 ;201 ;0 ;1 ;
23 ;201 ;0 ;2 ;
24 ;205 ;0 ;0 ;
25 ;205 ;0 ;1 ;
26 ;205 ;0 ;2 ;
27 ;205 ;0 ;2 ;
28 ;205 ;0 ;3 ;
29 ;205 ;0 ;4 ;
30 ;205 ;0 ;5 ;
31 ;205 ;0 ;6 ;
32 ;205 ;0 ;7 ;
33 ;205 ;0 ;8 ;
34 ;217 ;0 ;0 ;
35 ;219 ;0 ;0 ;
36 ;223 ;0 ;0 ;
37 ;223 ;0 ;1 ;
38 ;225 ;0 ;0 ;
39 ;225 ;0 ;1 ;
40 ;225 ;0 ;2 ;
41 ;225 ;0 ;3 ;
42 ;225 ;0 ;4 ;
43 ;225 ;0 ;5 ;
44 ;225 ;0 ;6 ;
45 ;237 ;0 ;0 ;
46 ;239 ;0 ;0 ;
47 ;239 ;0 ;1 ;
