event; round;heat;lane;relais;idBib;
101 ;0 ;0 ;1 ;0 ;56 ;
101 ;0 ;0 ;2 ;0 ;79 ;
101 ;0 ;0 ;3 ;0 ;69 ;
101 ;0 ;0 ;4 ;0 ;4 ;
101 ;0 ;0 ;5 ;0 ;89 ;
101 ;0 ;1 ;1 ;0 ;22 ;
101 ;0 ;1 ;2 ;0 ;71 ;
101 ;0 ;1 ;3 ;0 ;14 ;
101 ;0 ;1 ;4 ;0 ;199 ;
101 ;0 ;1 ;5 ;0 ;95 ;
101 ;0 ;1 ;6 ;0 ;16 ;
101 ;0 ;2 ;1 ;0 ;188 ;
101 ;0 ;2 ;2 ;0 ;13 ;
101 ;0 ;2 ;3 ;0 ;105 ;
101 ;0 ;2 ;4 ;0 ;163 ;
101 ;0 ;2 ;5 ;0 ;82 ;
101 ;0 ;2 ;6 ;0 ;179 ;
101 ;0 ;3 ;1 ;0 ;132 ;
101 ;0 ;3 ;2 ;0 ;131 ;
101 ;0 ;3 ;3 ;0 ;44 ;
101 ;0 ;3 ;4 ;0 ;2 ;
101 ;0 ;3 ;5 ;0 ;17 ;
101 ;0 ;3 ;6 ;0 ;63 ;
101 ;0 ;4 ;1 ;0 ;62 ;
101 ;0 ;4 ;2 ;0 ;176 ;
101 ;0 ;4 ;3 ;0 ;166 ;
101 ;0 ;4 ;4 ;0 ;9 ;
101 ;0 ;4 ;5 ;0 ;41 ;
101 ;0 ;4 ;6 ;0 ;88 ;
101 ;0 ;5 ;1 ;0 ;172 ;
101 ;0 ;5 ;2 ;0 ;19 ;
101 ;0 ;5 ;3 ;0 ;1 ;
101 ;0 ;5 ;4 ;0 ;66 ;
101 ;0 ;5 ;5 ;0 ;124 ;
101 ;0 ;5 ;6 ;0 ;149 ;
104 ;0 ;0 ;1 ;0 ;58 ;
104 ;0 ;0 ;2 ;0 ;213 ;
104 ;0 ;0 ;3 ;0 ;54 ;
104 ;0 ;0 ;4 ;0 ;12 ;
104 ;0 ;0 ;5 ;0 ;52 ;
104 ;0 ;1 ;1 ;0 ;55 ;
104 ;0 ;1 ;2 ;0 ;144 ;
