id;event;round ;heat
1 ;301 ;0 ;0 ;
2 ;301 ;0 ;1 ;
3 ;301 ;0 ;2 ;
4 ;301 ;0 ;3 ;
5 ;301 ;0 ;4 ;
6 ;301 ;0 ;5 ;
7 ;302 ;0 ;0 ;
8 ;302 ;0 ;1 ;
9 ;302 ;0 ;2 ;
10 ;302 ;0 ;3 ;
11 ;303 ;0 ;0 ;
12 ;303 ;0 ;1 ;
13 ;303 ;0 ;2 ;
14 ;303 ;0 ;3 ;
15 ;303 ;0 ;4 ;
16 ;303 ;0 ;5 ;
17 ;303 ;0 ;6 ;
18 ;303 ;0 ;7 ;
19 ;303 ;0 ;8 ;
20 ;304 ;0 ;0 ;
21 ;304 ;0 ;1 ;
22 ;304 ;0 ;2 ;
23 ;304 ;0 ;3 ;
24 ;304 ;0 ;4 ;
25 ;304 ;0 ;5 ;
26 ;304 ;0 ;6 ;
27 ;305 ;0 ;0 ;
28 ;305 ;0 ;1 ;
29 ;305 ;0 ;2 ;
30 ;305 ;0 ;3 ;
31 ;305 ;0 ;4 ;
32 ;305 ;0 ;5 ;
33 ;305 ;0 ;6 ;
34 ;305 ;0 ;7 ;
35 ;305 ;0 ;8 ;
36 ;305 ;0 ;9 ;
37 ;305 ;0 ;10 ;
38 ;305 ;0 ;11 ;
39 ;305 ;0 ;12 ;
40 ;306 ;0 ;0 ;
41 ;306 ;0 ;2 ;
42 ;306 ;0 ;1 ;
43 ;306 ;0 ;3 ;
44 ;306 ;0 ;4 ;
45 ;306 ;0 ;5 ;
46 ;306 ;0 ;6 ;
47 ;306 ;0 ;7 ;
48 ;306 ;0 ;8 ;
49 ;306 ;0 ;9 ;
50 ;307 ;0 ;0 ;
51 ;307 ;0 ;1 ;
52 ;307 ;0 ;2 ;
53 ;307 ;0 ;2 ;
54 ;307 ;0 ;3 ;
55 ;307 ;0 ;4 ;
56 ;307 ;0 ;5 ;
57 ;307 ;0 ;6 ;
58 ;308 ;0 ;0 ;
59 ;308 ;0 ;1 ;
60 ;308 ;0 ;2 ;
61 ;308 ;0 ;3 ;
62 ;309 ;0 ;0 ;
63 ;309 ;0 ;1 ;
64 ;309 ;0 ;2 ;
65 ;310 ;0 ;0 ;
66 ;310 ;0 ;1 ;
