event; round;heat;lane;relais;idBib;
201 ;0 ;0 ;3 ;0 ;211 ;
201 ;0 ;0 ;4 ;0 ;257 ;
201 ;0 ;0 ;5 ;0 ;169 ;
201 ;0 ;0 ;6 ;0 ;553 ;
201 ;0 ;0 ;7 ;0 ;194 ;
201 ;0 ;1 ;2 ;0 ;313 ;
201 ;0 ;1 ;3 ;0 ;458 ;
201 ;0 ;1 ;4 ;0 ;558 ;
201 ;0 ;1 ;5 ;0 ;540 ;
201 ;0 ;1 ;6 ;0 ;354 ;
201 ;0 ;1 ;7 ;0 ;149 ;
201 ;0 ;2 ;1 ;0 ;339 ;
201 ;0 ;2 ;2 ;0 ;268 ;
201 ;0 ;2 ;3 ;0 ;338 ;
201 ;0 ;2 ;4 ;0 ;353 ;
201 ;0 ;2 ;5 ;0 ;550 ;
201 ;0 ;2 ;6 ;0 ;54 ;
201 ;0 ;2 ;7 ;0 ;168 ;
201 ;0 ;2 ;8 ;0 ;552 ;
202 ;0 ;0 ;2 ;0 ;55 ;
202 ;0 ;0 ;3 ;0 ;492 ;
202 ;0 ;0 ;4 ;0 ;555 ;
202 ;0 ;0 ;5 ;0 ;560 ;
202 ;0 ;0 ;6 ;0 ;151 ;
202 ;0 ;0 ;7 ;0 ;370 ;
202 ;0 ;1 ;2 ;0 ;170 ;
202 ;0 ;1 ;3 ;0 ;410 ;
202 ;0 ;1 ;4 ;0 ;195 ;
202 ;0 ;1 ;5 ;0 ;315 ;
202 ;0 ;1 ;6 ;0 ;269 ;
202 ;0 ;1 ;7 ;0 ;352 ;
202 ;0 ;2 ;1 ;0 ;56 ;
202 ;0 ;2 ;2 ;0 ;314 ;
202 ;0 ;2 ;3 ;0 ;340 ;
202 ;0 ;2 ;4 ;0 ;551 ;
202 ;0 ;2 ;5 ;0 ;541 ;
202 ;0 ;2 ;6 ;0 ;74 ;
202 ;0 ;2 ;7 ;0 ;554 ;
202 ;0 ;2 ;8 ;0 ;559 ;
203 ;0 ;0 ;3 ;0 ;115 ;
203 ;0 ;0 ;4 ;0 ;325 ;
203 ;0 ;0 ;5 ;0 ;201 ;
203 ;0 ;0 ;6 ;0 ;22 ;
203 ;0 ;0 ;7 ;0 ;174 ;
203 ;0 ;1 ;2 ;0 ;30 ;
203 ;0 ;1 ;3 ;0 ;431 ;
203 ;0 ;1 ;4 ;0 ;362 ;
203 ;0 ;1 ;5 ;0 ;528 ;
203 ;0 ;1 ;6 ;0 ;198 ;
203 ;0 ;1 ;7 ;0 ;158 ;
203 ;0 ;2 ;1 ;0 ;27 ;
203 ;0 ;2 ;2 ;0 ;178 ;
203 ;0 ;2 ;3 ;0 ;472 ;
203 ;0 ;2 ;4 ;0 ;437 ;
203 ;0 ;2 ;5 ;0 ;401 ;
203 ;0 ;2 ;6 ;0 ;355 ;
203 ;0 ;2 ;7 ;0 ;161 ;
203 ;0 ;2 ;8 ;0 ;532 ;
