id;event;round ;heat
1 ;602 ;0 ;0 ;
2 ;603 ;0 ;0 ;
3 ;603 ;0 ;1 ;
4 ;603 ;0 ;2 ;
5 ;603 ;0 ;3 ;
6 ;603 ;0 ;4 ;
7 ;604 ;0 ;0 ;
8 ;604 ;0 ;1 ;
9 ;604 ;0 ;2 ;
10 ;604 ;0 ;3 ;
11 ;605 ;0 ;0 ;
12 ;605 ;0 ;1 ;
13 ;605 ;0 ;2 ;
14 ;605 ;0 ;3 ;
15 ;606 ;0 ;0 ;
16 ;606 ;0 ;1 ;
17 ;606 ;0 ;2 ;
18 ;701 ;0 ;0 ;
19 ;701 ;0 ;1 ;
20 ;702 ;0 ;0 ;
21 ;703 ;0 ;0 ;
22 ;703 ;0 ;1 ;
23 ;703 ;0 ;2 ;
24 ;704 ;0 ;0 ;
25 ;704 ;0 ;1 ;
26 ;705 ;0 ;0 ;
27 ;705 ;0 ;1 ;
28 ;705 ;0 ;2 ;
29 ;705 ;0 ;3 ;
30 ;706 ;0 ;0 ;
31 ;706 ;0 ;1 ;
32 ;706 ;0 ;2 ;
33 ;707 ;0 ;0 ;
34 ;707 ;0 ;1 ;
35 ;707 ;0 ;2 ;
36 ;707 ;0 ;3 ;
37 ;707 ;0 ;4 ;
38 ;707 ;0 ;5 ;
39 ;708 ;0 ;0 ;
40 ;708 ;0 ;1 ;
41 ;708 ;0 ;2 ;
42 ;708 ;0 ;3 ;
43 ;709 ;0 ;0 ;
44 ;709 ;0 ;1 ;
45 ;709 ;0 ;2 ;
46 ;709 ;0 ;3 ;
47 ;710 ;0 ;0 ;
48 ;710 ;0 ;1 ;
49 ;710 ;0 ;2 ;
50 ;710 ;0 ;3 ;
51 ;713 ;0 ;0 ;
52 ;713 ;0 ;1 ;
53 ;713 ;0 ;2 ;
54 ;713 ;0 ;3 ;
55 ;714 ;0 ;0 ;
56 ;714 ;0 ;1 ;
57 ;714 ;0 ;2 ;
58 ;715 ;0 ;0 ;
59 ;715 ;0 ;1 ;
60 ;716 ;0 ;0 ;
61 ;716 ;0 ;1 ;
62 ;716 ;0 ;2 ;
63 ;716 ;0 ;2 ;
64 ;801 ;0 ;0 ;
65 ;801 ;0 ;1 ;
66 ;803 ;0 ;0 ;
67 ;803 ;0 ;1 ;
68 ;803 ;0 ;2 ;
69 ;803 ;0 ;3 ;
70 ;804 ;0 ;0 ;
71 ;804 ;0 ;1 ;
72 ;804 ;0 ;2 ;
73 ;805 ;0 ;0 ;
74 ;805 ;0 ;1 ;
75 ;805 ;0 ;2 ;
76 ;806 ;0 ;0 ;
77 ;806 ;0 ;1 ;
78 ;806 ;0 ;2 ;
79 ;806 ;0 ;3 ;
80 ;807 ;0 ;0 ;
81 ;807 ;0 ;1 ;
82 ;807 ;0 ;2 ;
83 ;807 ;0 ;3 ;
84 ;807 ;0 ;4 ;
85 ;808 ;0 ;0 ;
86 ;808 ;0 ;1 ;
87 ;808 ;0 ;2 ;
88 ;808 ;0 ;3 ;
89 ;809 ;0 ;0 ;
90 ;809 ;0 ;1 ;
91 ;809 ;0 ;2 ;
92 ;809 ;0 ;3 ;
93 ;810 ;0 ;0 ;
94 ;810 ;0 ;1 ;
95 ;810 ;0 ;2 ;
96 ;810 ;0 ;3 ;
97 ;999 ;0 ;0 ;
98 ;811 ;0 ;0 ;
99 ;813 ;0 ;0 ;
100 ;813 ;0 ;1 ;
101 ;814 ;0 ;0 ;
102 ;814 ;0 ;1 ;
103 ;815 ;0 ;0 ;
104 ;815 ;0 ;1 ;
105 ;815 ;0 ;2 ;
106 ;816 ;0 ;0 ;
107 ;816 ;0 ;1 ;
108 ;816 ;0 ;2 ;
109 ;901 ;0 ;0 ;
110 ;901 ;0 ;0 ;
111 ;901 ;0 ;1 ;
112 ;902 ;0 ;0 ;
113 ;902 ;0 ;1 ;
114 ;903 ;0 ;0 ;
115 ;903 ;0 ;1 ;
116 ;903 ;0 ;2 ;
117 ;904 ;0 ;0 ;
118 ;904 ;0 ;1 ;
119 ;904 ;0 ;2 ;
