event; round;heat;lane;relais;idBib;
201 ;0 ;0 ;2 ;0 ;135 ;
201 ;0 ;0 ;3 ;0 ;54 ;
201 ;0 ;0 ;4 ;0 ;127 ;
201 ;0 ;0 ;5 ;0 ;59 ;
201 ;0 ;1 ;1 ;0 ;9 ;
201 ;0 ;1 ;2 ;0 ;99 ;
201 ;0 ;1 ;3 ;0 ;131 ;
201 ;0 ;1 ;4 ;0 ;30 ;
201 ;0 ;1 ;5 ;0 ;97 ;
201 ;0 ;2 ;1 ;0 ;12 ;
201 ;0 ;2 ;2 ;0 ;75 ;
201 ;0 ;2 ;3 ;0 ;91 ;
201 ;0 ;2 ;4 ;0 ;93 ;
201 ;0 ;2 ;5 ;0 ;4 ;
201 ;0 ;2 ;6 ;0 ;85 ;
201 ;0 ;3 ;1 ;0 ;26 ;
201 ;0 ;3 ;2 ;0 ;66 ;
201 ;0 ;3 ;3 ;0 ;74 ;
201 ;0 ;3 ;4 ;0 ;51 ;
201 ;0 ;3 ;5 ;0 ;32 ;
201 ;0 ;3 ;6 ;0 ;34 ;
202 ;0 ;0 ;2 ;0 ;8 ;
202 ;0 ;0 ;3 ;0 ;73 ;
202 ;0 ;0 ;4 ;0 ;15 ;
202 ;0 ;0 ;5 ;0 ;23 ;
202 ;0 ;0 ;6 ;0 ;106 ;
203 ;0 ;0 ;2 ;0 ;118 ;
203 ;0 ;0 ;3 ;0 ;100 ;
203 ;0 ;0 ;4 ;0 ;19 ;
203 ;0 ;1 ;2 ;0 ;46 ;
203 ;0 ;1 ;3 ;0 ;29 ;
203 ;0 ;1 ;4 ;0 ;21 ;
203 ;0 ;1 ;5 ;0 ;33 ;
203 ;0 ;2 ;1 ;0 ;31 ;
203 ;0 ;2 ;2 ;0 ;83 ;
203 ;0 ;2 ;3 ;0 ;98 ;
203 ;0 ;2 ;4 ;0 ;43 ;
203 ;0 ;2 ;5 ;0 ;52 ;
203 ;0 ;2 ;6 ;0 ;89 ;
204 ;0 ;0 ;2 ;0 ;122 ;
204 ;0 ;0 ;3 ;0 ;72 ;
204 ;0 ;0 ;4 ;0 ;90 ;
204 ;0 ;1 ;2 ;0 ;84 ;
204 ;0 ;1 ;3 ;0 ;45 ;
204 ;0 ;1 ;4 ;0 ;57 ;
204 ;0 ;1 ;5 ;0 ;20 ;
204 ;0 ;2 ;1 ;0 ;86 ;
204 ;0 ;2 ;2 ;0 ;56 ;
204 ;0 ;2 ;3 ;0 ;5 ;
204 ;0 ;2 ;4 ;0 ;17 ;
204 ;0 ;2 ;5 ;0 ;82 ;
204 ;0 ;2 ;6 ;0 ;139 ;
301 ;0 ;0 ;2 ;0 ;64 ;
301 ;0 ;0 ;3 ;0 ;63 ;
301 ;0 ;0 ;4 ;0 ;105 ;
301 ;0 ;0 ;5 ;0 ;138 ;
303 ;0 ;0 ;1 ;0 ;35 ;
303 ;0 ;0 ;2 ;0 ;54 ;
303 ;0 ;0 ;3 ;0 ;1 ;
303 ;0 ;0 ;4 ;0 ;134 ;
303 ;0 ;0 ;5 ;0 ;108 ;
303 ;0 ;0 ;6 ;0 ;111 ;
303 ;0 ;1 ;1 ;0 ;30 ;
303 ;0 ;1 ;2 ;0 ;59 ;
303 ;0 ;1 ;3 ;0 ;93 ;
303 ;0 ;1 ;4 ;0 ;32 ;
303 ;0 ;1 ;5 ;0 ;127 ;
303 ;0 ;1 ;6 ;0 ;10 ;
303 ;0 ;2 ;1 ;0 ;112 ;
303 ;0 ;2 ;2 ;0 ;97 ;
303 ;0 ;2 ;3 ;0 ;12 ;
303 ;0 ;2 ;4 ;0 ;121 ;
303 ;0 ;2 ;5 ;0 ;4 ;
303 ;0 ;2 ;6 ;0 ;2 ;
303 ;0 ;3 ;1 ;0 ;85 ;
303 ;0 ;3 ;2 ;0 ;75 ;
303 ;0 ;3 ;3 ;0 ;131 ;
303 ;0 ;3 ;4 ;0 ;51 ;
303 ;0 ;3 ;5 ;0 ;26 ;
303 ;0 ;3 ;6 ;0 ;66 ;
303 ;0 ;4 ;1 ;0 ;99 ;
303 ;0 ;4 ;2 ;0 ;34 ;
303 ;0 ;4 ;3 ;0 ;74 ;
303 ;0 ;4 ;4 ;0 ;91 ;
303 ;0 ;4 ;5 ;0 ;102 ;
303 ;0 ;4 ;6 ;0 ;9 ;
304 ;0 ;0 ;2 ;0 ;55 ;
304 ;0 ;0 ;3 ;0 ;120 ;
304 ;0 ;0 ;4 ;0 ;87 ;
304 ;0 ;1 ;2 ;0 ;136 ;
304 ;0 ;1 ;3 ;0 ;11 ;
304 ;0 ;1 ;4 ;0 ;69 ;
304 ;0 ;1 ;5 ;0 ;53 ;
304 ;0 ;2 ;1 ;0 ;95 ;
304 ;0 ;2 ;2 ;0 ;94 ;
304 ;0 ;2 ;3 ;0 ;61 ;
304 ;0 ;2 ;4 ;0 ;58 ;
304 ;0 ;2 ;5 ;0 ;36 ;
304 ;0 ;2 ;6 ;0 ;6 ;
304 ;0 ;3 ;1 ;0 ;24 ;
304 ;0 ;3 ;2 ;0 ;18 ;
304 ;0 ;3 ;3 ;0 ;25 ;
304 ;0 ;3 ;4 ;0 ;40 ;
304 ;0 ;3 ;5 ;0 ;50 ;
304 ;0 ;3 ;6 ;0 ;48 ;
305 ;0 ;0 ;2 ;0 ;19 ;
305 ;0 ;0 ;3 ;0 ;46 ;
305 ;0 ;0 ;4 ;0 ;67 ;
305 ;0 ;1 ;2 ;0 ;29 ;
305 ;0 ;1 ;3 ;0 ;118 ;
305 ;0 ;1 ;4 ;0 ;33 ;
305 ;0 ;1 ;5 ;0 ;21 ;
305 ;0 ;2 ;1 ;0 ;83 ;
305 ;0 ;2 ;2 ;0 ;31 ;
305 ;0 ;2 ;3 ;0 ;43 ;
305 ;0 ;2 ;4 ;0 ;52 ;
305 ;0 ;2 ;5 ;0 ;98 ;
