event;round;heat;lap;lane;idStatus;rank;time;result;mod;btime;bresult;bmod;dtime;dresult;dmod
1 ;0 ;0 ;0 ;0 ;0 ;0 ;66320860 ;" 18:25:20.86" ;"*" ;0 ;"" ;"" ;0 ;"" ;"" ;
1 ;0 ;0 ;50 ;4 ;0 ;1 ;35410 ;"       35.41" ;" " ;35470 ;"       35.47" ;"A" ;0 ;"" ;"" ;
1 ;0 ;0 ;50 ;5 ;0 ;2 ;35890 ;"       35.89" ;" " ;35900 ;"       35.90" ;"A" ;0 ;"" ;"" ;
1 ;0 ;0 ;50 ;3 ;0 ;3 ;38370 ;"       38.37" ;" " ;0 ;"" ;"" ;0 ;"" ;"" ;
1 ;0 ;0 ;50 ;1 ;0 ;4 ;41460 ;"       41.46" ;" " ;41520 ;"       41.52" ;"A" ;0 ;"" ;"" ;
1 ;0 ;0 ;50 ;2 ;0 ;5 ;42400 ;"       42.40" ;"E" ;42400 ;"       42.40" ;"A" ;0 ;"" ;"" ;
1 ;0 ;0 ;50 ;6 ;0 ;6 ;47890 ;"       47.89" ;" " ;47890 ;"       47.89" ;"A" ;0 ;"" ;"" ;
2 ;0 ;0 ;0 ;0 ;0 ;0 ;66412710 ;" 18:26:52.71" ;"*" ;0 ;"" ;"" ;0 ;"" ;"" ;
2 ;0 ;0 ;50 ;1 ;0 ;1 ;35710 ;"       35.71" ;" " ;35700 ;"       35.70" ;"A" ;0 ;"" ;"" ;
2 ;0 ;0 ;50 ;5 ;0 ;2 ;36660 ;"       36.66" ;" " ;36680 ;"       36.68" ;"A" ;0 ;"" ;"" ;
2 ;0 ;0 ;50 ;2 ;0 ;3 ;37150 ;"       37.15" ;" " ;37290 ;"       37.29" ;"A" ;0 ;"" ;"" ;
2 ;0 ;0 ;50 ;6 ;0 ;4 ;39080 ;"       39.08" ;" " ;39190 ;"       39.19" ;"A" ;0 ;"" ;"" ;
2 ;0 ;0 ;50 ;4 ;0 ;5 ;44170 ;"       44.17" ;" " ;44230 ;"       44.23" ;"A" ;0 ;"" ;"" ;
2 ;0 ;0 ;50 ;3 ;0 ;6 ;53900 ;"       53.90" ;" " ;0 ;"" ;"" ;0 ;"" ;"" ;
3 ;0 ;0 ;0 ;0 ;0 ;0 ;66570260 ;" 18:29:30.26" ;"*" ;0 ;"" ;"" ;0 ;"" ;"" ;
3 ;0 ;0 ;50 ;2 ;0 ;1 ;37620 ;"       37.62" ;" " ;37800 ;"       37.80" ;"A" ;0 ;"" ;"" ;
3 ;0 ;0 ;50 ;1 ;0 ;2 ;38740 ;"       38.74" ;" " ;38750 ;"       38.75" ;"A" ;0 ;"" ;"" ;
3 ;0 ;0 ;50 ;4 ;0 ;3 ;39190 ;"       39.19" ;" " ;39130 ;"       39.13" ;"A" ;0 ;"" ;"" ;
3 ;0 ;0 ;50 ;3 ;0 ;4 ;41180 ;"       41.18" ;" " ;41360 ;"       41.36" ;"A" ;0 ;"" ;"" ;
