event; round;heat;lane;relais;idBib;
201 ;0 ;0 ;2 ;0 ;124 ;
201 ;0 ;0 ;3 ;0 ;5 ;
201 ;0 ;0 ;4 ;0 ;91 ;
201 ;0 ;0 ;5 ;0 ;59 ;
203 ;0 ;0 ;2 ;0 ;44 ;
203 ;0 ;0 ;3 ;0 ;90 ;
203 ;0 ;0 ;4 ;0 ;28 ;
203 ;0 ;0 ;5 ;0 ;18 ;
203 ;0 ;1 ;1 ;0 ;56 ;
203 ;0 ;1 ;2 ;0 ;134 ;
203 ;0 ;1 ;3 ;0 ;21 ;
203 ;0 ;1 ;4 ;0 ;33 ;
203 ;0 ;1 ;5 ;0 ;17 ;
203 ;0 ;2 ;1 ;0 ;27 ;
203 ;0 ;2 ;2 ;0 ;83 ;
203 ;0 ;2 ;3 ;0 ;87 ;
203 ;0 ;2 ;4 ;0 ;16 ;
203 ;0 ;2 ;5 ;0 ;108 ;
203 ;0 ;2 ;6 ;0 ;92 ;
204 ;0 ;0 ;1 ;0 ;29 ;
204 ;0 ;0 ;2 ;0 ;121 ;
204 ;0 ;0 ;3 ;0 ;122 ;
204 ;0 ;0 ;4 ;0 ;23 ;
204 ;0 ;0 ;5 ;0 ;85 ;
204 ;0 ;1 ;1 ;0 ;1 ;
204 ;0 ;1 ;2 ;0 ;71 ;
204 ;0 ;1 ;3 ;0 ;86 ;
204 ;0 ;1 ;4 ;0 ;36 ;
204 ;0 ;1 ;5 ;0 ;110 ;
204 ;0 ;1 ;6 ;0 ;103 ;
205 ;0 ;0 ;2 ;0 ;106 ;
205 ;0 ;0 ;3 ;0 ;37 ;
205 ;0 ;0 ;4 ;0 ;24 ;
205 ;0 ;0 ;5 ;0 ;77 ;
205 ;0 ;1 ;2 ;0 ;105 ;
205 ;0 ;1 ;3 ;0 ;31 ;
205 ;0 ;1 ;4 ;0 ;96 ;
205 ;0 ;1 ;5 ;0 ;78 ;
205 ;0 ;2 ;1 ;0 ;88 ;
205 ;0 ;2 ;2 ;0 ;7 ;
205 ;0 ;2 ;3 ;0 ;130 ;
205 ;0 ;2 ;4 ;0 ;15 ;
205 ;0 ;2 ;5 ;0 ;13 ;
205 ;0 ;2 ;6 ;0 ;93 ;
206 ;0 ;0 ;2 ;0 ;82 ;
206 ;0 ;0 ;3 ;0 ;8 ;
206 ;0 ;0 ;4 ;0 ;22 ;
206 ;0 ;0 ;5 ;0 ;84 ;
206 ;0 ;1 ;1 ;0 ;32 ;
206 ;0 ;1 ;2 ;0 ;128 ;
206 ;0 ;1 ;3 ;0 ;79 ;
206 ;0 ;1 ;4 ;0 ;30 ;
206 ;0 ;1 ;5 ;0 ;80 ;
207 ;0 ;0 ;1 ;0 ;59 ;
207 ;0 ;0 ;2 ;0 ;97 ;
207 ;0 ;0 ;3 ;0 ;124 ;
207 ;0 ;0 ;4 ;0 ;76 ;
207 ;0 ;0 ;5 ;0 ;65 ;
207 ;0 ;0 ;6 ;0 ;69 ;
208 ;0 ;0 ;2 ;0 ;51 ;
208 ;0 ;0 ;3 ;0 ;5 ;
208 ;0 ;0 ;4 ;0 ;91 ;
209 ;0 ;0 ;1 ;0 ;43 ;
209 ;0 ;0 ;2 ;0 ;40 ;
209 ;0 ;0 ;3 ;0 ;98 ;
209 ;0 ;0 ;4 ;0 ;127 ;
