id;event;round ;heat
1 ;999 ;4 ;0 ;
2 ;301 ;0 ;0 ;
3 ;301 ;0 ;1 ;
4 ;301 ;0 ;2 ;
5 ;301 ;0 ;3 ;
6 ;301 ;0 ;4 ;
7 ;301 ;0 ;5 ;
8 ;301 ;0 ;6 ;
9 ;301 ;0 ;7 ;
10 ;302 ;0 ;0 ;
11 ;302 ;0 ;1 ;
12 ;302 ;0 ;2 ;
13 ;302 ;0 ;3 ;
14 ;302 ;0 ;4 ;
15 ;302 ;0 ;5 ;
16 ;303 ;0 ;0 ;
17 ;303 ;0 ;1 ;
18 ;303 ;0 ;2 ;
19 ;303 ;0 ;3 ;
20 ;303 ;0 ;4 ;
21 ;303 ;0 ;5 ;
22 ;303 ;0 ;6 ;
23 ;304 ;0 ;0 ;
24 ;304 ;0 ;1 ;
25 ;304 ;0 ;2 ;
26 ;304 ;0 ;3 ;
27 ;304 ;0 ;4 ;
28 ;304 ;0 ;5 ;
29 ;305 ;0 ;0 ;
30 ;305 ;0 ;1 ;
31 ;305 ;0 ;2 ;
32 ;306 ;0 ;0 ;
33 ;306 ;0 ;1 ;
34 ;306 ;0 ;2 ;
35 ;306 ;0 ;3 ;
36 ;306 ;0 ;4 ;
37 ;307 ;0 ;0 ;
38 ;307 ;0 ;1 ;
39 ;307 ;0 ;2 ;
40 ;307 ;0 ;3 ;
41 ;307 ;0 ;4 ;
42 ;307 ;0 ;5 ;
43 ;307 ;0 ;6 ;
44 ;308 ;0 ;0 ;
45 ;308 ;0 ;1 ;
46 ;308 ;0 ;2 ;
47 ;308 ;0 ;3 ;
48 ;308 ;0 ;4 ;
49 ;309 ;0 ;0 ;
50 ;309 ;0 ;1 ;
51 ;309 ;0 ;2 ;
52 ;309 ;0 ;3 ;
53 ;309 ;0 ;4 ;
54 ;321 ;0 ;0 ;
55 ;322 ;0 ;0 ;
56 ;323 ;0 ;0 ;
57 ;324 ;0 ;0 ;
58 ;325 ;0 ;0 ;
59 ;326 ;0 ;0 ;
60 ;326 ;0 ;0 ;
61 ;326 ;0 ;0 ;
62 ;327 ;0 ;0 ;
63 ;327 ;0 ;0 ;
64 ;327 ;0 ;0 ;
65 ;328 ;0 ;0 ;
66 ;331 ;0 ;0 ;
67 ;331 ;0 ;1 ;
68 ;332 ;0 ;0 ;
69 ;401 ;0 ;0 ;
70 ;401 ;0 ;1 ;
71 ;401 ;0 ;2 ;
72 ;401 ;0 ;3 ;
73 ;402 ;0 ;0 ;
74 ;402 ;0 ;1 ;
75 ;402 ;0 ;2 ;
76 ;402 ;0 ;3 ;
77 ;402 ;0 ;3 ;
78 ;404 ;0 ;0 ;
79 ;404 ;0 ;1 ;
80 ;404 ;0 ;2 ;
81 ;404 ;0 ;3 ;
82 ;405 ;0 ;0 ;
83 ;405 ;0 ;1 ;
84 ;405 ;0 ;2 ;
85 ;405 ;0 ;3 ;
86 ;405 ;0 ;4 ;
87 ;406 ;0 ;0 ;
88 ;406 ;0 ;1 ;
89 ;406 ;0 ;2 ;
90 ;406 ;0 ;2 ;
91 ;406 ;0 ;3 ;
92 ;406 ;0 ;4 ;
93 ;407 ;0 ;0 ;
94 ;407 ;0 ;1 ;
95 ;408 ;0 ;0 ;
96 ;408 ;0 ;1 ;
97 ;408 ;0 ;2 ;
98 ;408 ;0 ;3 ;
99 ;408 ;0 ;4 ;
100 ;408 ;0 ;5 ;
101 ;408 ;0 ;6 ;
102 ;409 ;0 ;0 ;
103 ;409 ;0 ;1 ;
104 ;409 ;0 ;2 ;
105 ;409 ;0 ;3 ;
106 ;409 ;0 ;4 ;
107 ;421 ;0 ;0 ;
108 ;422 ;0 ;0 ;
109 ;423 ;0 ;0 ;
110 ;424 ;0 ;0 ;
111 ;424 ;0 ;0 ;
112 ;424 ;0 ;0 ;
113 ;424 ;0 ;0 ;
114 ;424 ;0 ;0 ;
115 ;425 ;0 ;0 ;
116 ;426 ;0 ;0 ;
117 ;426 ;0 ;0 ;
