event; round;heat;lane;relais;idBib;
1 ;0 ;0 ;3 ;0 ;14 ;
1 ;0 ;0 ;4 ;0 ;25 ;
1 ;0 ;0 ;5 ;0 ;23 ;
1 ;0 ;0 ;6 ;0 ;2 ;
2 ;0 ;0 ;3 ;0 ;1 ;
2 ;0 ;0 ;4 ;0 ;3 ;
2 ;0 ;0 ;5 ;0 ;11 ;
2 ;0 ;0 ;6 ;0 ;15 ;
2 ;0 ;1 ;3 ;0 ;18 ;
2 ;0 ;1 ;4 ;0 ;19 ;
2 ;0 ;1 ;5 ;0 ;26 ;
2 ;0 ;1 ;6 ;0 ;29 ;
2 ;0 ;2 ;2 ;0 ;31 ;
2 ;0 ;2 ;3 ;0 ;13 ;
2 ;0 ;2 ;4 ;0 ;16 ;
2 ;0 ;2 ;5 ;0 ;28 ;
2 ;0 ;2 ;6 ;0 ;32 ;
3 ;0 ;0 ;3 ;0 ;24 ;
3 ;0 ;0 ;4 ;0 ;33 ;
3 ;0 ;0 ;5 ;0 ;27 ;
3 ;0 ;0 ;6 ;0 ;17 ;
4 ;0 ;0 ;4 ;0 ;22 ;
4 ;0 ;0 ;5 ;0 ;12 ;
5 ;0 ;0 ;4 ;0 ;9 ;
5 ;0 ;0 ;5 ;0 ;7 ;
6 ;0 ;0 ;3 ;0 ;8 ;
6 ;0 ;0 ;4 ;0 ;21 ;
6 ;0 ;0 ;5 ;0 ;10 ;
13 ;0 ;0 ;3 ;0 ;14 ;
13 ;0 ;0 ;4 ;0 ;25 ;
13 ;0 ;0 ;5 ;0 ;23 ;
13 ;0 ;0 ;6 ;0 ;2 ;
14 ;0 ;0 ;3 ;0 ;1 ;
14 ;0 ;0 ;4 ;0 ;3 ;
14 ;0 ;0 ;5 ;0 ;11 ;
14 ;0 ;0 ;6 ;0 ;15 ;
14 ;0 ;1 ;3 ;0 ;18 ;
14 ;0 ;1 ;4 ;0 ;19 ;
14 ;0 ;1 ;5 ;0 ;26 ;
14 ;0 ;1 ;6 ;0 ;29 ;
14 ;0 ;2 ;2 ;0 ;13 ;
14 ;0 ;2 ;3 ;0 ;31 ;
14 ;0 ;2 ;4 ;0 ;16 ;
14 ;0 ;2 ;5 ;0 ;28 ;
14 ;0 ;2 ;6 ;0 ;32 ;
15 ;0 ;0 ;3 ;0 ;24 ;
15 ;0 ;0 ;4 ;0 ;33 ;
15 ;0 ;0 ;5 ;0 ;27 ;
15 ;0 ;0 ;6 ;0 ;17 ;
16 ;0 ;0 ;4 ;0 ;22 ;
16 ;0 ;0 ;5 ;0 ;12 ;
17 ;0 ;0 ;4 ;0 ;9 ;
17 ;0 ;0 ;5 ;0 ;7 ;
18 ;0 ;0 ;3 ;0 ;8 ;
18 ;0 ;0 ;4 ;0 ;21 ;
18 ;0 ;0 ;5 ;0 ;10 ;
