event;round;heat;lap;lane;idStatus;rank;time;result;mod;btime;bresult;bmod;dtime;dresult;dmod
999 ;4 ;0 ;0 ;0 ;0 ;0 ;51954940 ;" 14:25:54.94" ;"M" ;0 ;"" ;"" ;0 ;"" ;"" ;
999 ;4 ;0 ;50 ;4 ;0 ;1 ;20170 ;"       20.17" ;" " ;0 ;"" ;"" ;0 ;"" ;"" ;
999 ;4 ;0 ;50 ;3 ;0 ;2 ;21630 ;"       21.63" ;" " ;0 ;"" ;"" ;0 ;"" ;"" ;
999 ;4 ;0 ;50 ;8 ;0 ;3 ;24480 ;"       24.48" ;" " ;0 ;"" ;"" ;0 ;"" ;"" ;
999 ;4 ;0 ;50 ;5 ;0 ;4 ;24660 ;"       24.66" ;" " ;0 ;"" ;"" ;0 ;"" ;"" ;
999 ;4 ;0 ;50 ;7 ;0 ;5 ;27020 ;"       27.02" ;" " ;0 ;"" ;"" ;0 ;"" ;"" ;
999 ;4 ;0 ;50 ;2 ;0 ;6 ;27450 ;"       27.45" ;" " ;0 ;"" ;"" ;0 ;"" ;"" ;
999 ;4 ;0 ;50 ;6 ;0 ;7 ;38300 ;"       38.30" ;" " ;0 ;"" ;"" ;0 ;"" ;"" ;
1 ;0 ;0 ;0 ;0 ;0 ;0 ;52749540 ;" 14:39:09.54" ;" " ;0 ;"" ;"" ;0 ;"" ;"" ;
1 ;0 ;0 ;50 ;4 ;0 ;1 ;28480 ;"       28.48" ;" " ;0 ;"" ;"" ;0 ;"        -.--" ;" " ;
1 ;0 ;0 ;50 ;3 ;0 ;2 ;28560 ;"       28.56" ;" " ;0 ;"" ;"" ;0 ;"        -.--" ;" " ;
1 ;0 ;0 ;50 ;5 ;0 ;3 ;30060 ;"       30.06" ;" " ;0 ;"" ;"" ;0 ;"        -.--" ;" " ;
1 ;0 ;0 ;50 ;6 ;0 ;4 ;40670 ;"       40.67" ;" " ;0 ;"" ;"" ;0 ;"        -.--" ;" " ;
1 ;0 ;0 ;100 ;5 ;0 ;1 ;58780 ;"       58.78" ;" " ;0 ;"" ;"" ;0 ;"        -.--" ;" " ;
1 ;0 ;0 ;100 ;4 ;0 ;2 ;63980 ;"     1:03.98" ;" " ;0 ;"" ;"" ;0 ;"        -.--" ;" " ;
1 ;0 ;0 ;100 ;3 ;0 ;3 ;69840 ;"     1:09.84" ;" " ;0 ;"" ;"" ;0 ;"        -.--" ;" " ;
1 ;0 ;0 ;100 ;6 ;0 ;4 ;71450 ;"     1:11.45" ;" " ;0 ;"" ;"" ;0 ;"        -.--" ;" " ;
1 ;0 ;0 ;150 ;5 ;0 ;1 ;89080 ;"     1:29.08" ;" " ;0 ;"" ;"" ;0 ;"        -.--" ;" " ;
1 ;0 ;0 ;150 ;6 ;0 ;2 ;102370 ;"     1:42.37" ;" " ;0 ;"" ;"" ;0 ;"        -.--" ;" " ;
1 ;0 ;0 ;150 ;4 ;0 ;3 ;102600 ;"     1:42.60" ;" " ;0 ;"" ;"" ;0 ;"        -.--" ;" " ;
1 ;0 ;0 ;150 ;3 ;0 ;4 ;106690 ;"     1:46.69" ;" " ;0 ;"" ;"" ;0 ;"        -.--" ;" " ;
1 ;0 ;0 ;200 ;5 ;0 ;1 ;117390 ;"     1:57.39" ;" " ;117520 ;"     1:57.52" ;"A" ;0 ;"" ;"" ;
1 ;0 ;0 ;200 ;4 ;0 ;2 ;132310 ;"     2:12.31" ;" " ;132440 ;"     2:12.44" ;"A" ;0 ;"" ;"" ;
1 ;0 ;0 ;200 ;6 ;0 ;3 ;135820 ;"     2:15.82" ;"E" ;135820 ;"     2:15.82" ;"A" ;0 ;"" ;"" ;
1 ;0 ;0 ;200 ;3 ;0 ;4 ;138180 ;"     2:18.18" ;" " ;138450 ;"     2:18.45" ;"A" ;0 ;"" ;"" ;
2 ;0 ;1 ;0 ;0 ;0 ;0 ;53175650 ;" 14:46:15.65" ;" " ;0 ;"" ;"" ;0 ;"" ;"" ;
2 ;0 ;1 ;50 ;5 ;0 ;1 ;30840 ;"       30.84" ;" " ;0 ;"" ;"" ;0 ;"        -.--" ;" " ;
2 ;0 ;1 ;50 ;3 ;0 ;2 ;33990 ;"       33.99" ;" " ;0 ;"" ;"" ;0 ;"        -.--" ;" " ;
2 ;0 ;1 ;50 ;6 ;0 ;3 ;34650 ;"       34.65" ;" " ;0 ;"" ;"" ;0 ;"        -.--" ;" " ;
2 ;0 ;1 ;50 ;4 ;0 ;4 ;34920 ;"       34.92" ;" " ;0 ;"" ;"" ;0 ;"        -.--" ;" " ;
2 ;0 ;1 ;50 ;7 ;0 ;0 ;0 ;"" ;"" ;0 ;"" ;"" ;0 ;"        -.--" ;" " ;
2 ;0 ;1 ;100 ;5 ;0 ;1 ;62390 ;"     1:02.39" ;" " ;0 ;"" ;"" ;0 ;"        -.--" ;" " ;
2 ;0 ;1 ;100 ;6 ;0 ;2 ;63890 ;"     1:03.89" ;" " ;0 ;"" ;"" ;0 ;"        -.--" ;" " ;
2 ;0 ;1 ;100 ;3 ;0 ;3 ;71160 ;"     1:11.16" ;" " ;0 ;"" ;"" ;0 ;"        -.--" ;" " ;
2 ;0 ;1 ;100 ;4 ;0 ;4 ;71440 ;"     1:11.44" ;" " ;0 ;"" ;"" ;0 ;"        -.--" ;" " ;
2 ;0 ;1 ;150 ;5 ;0 ;1 ;94780 ;"     1:34.78" ;" " ;0 ;"" ;"" ;0 ;"        -.--" ;" " ;
2 ;0 ;1 ;150 ;6 ;0 ;2 ;100930 ;"     1:40.93" ;" " ;0 ;"" ;"" ;0 ;"        -.--" ;" " ;
2 ;0 ;1 ;150 ;4 ;0 ;3 ;107390 ;"     1:47.39" ;" " ;0 ;"" ;"" ;0 ;"        -.--" ;" " ;
2 ;0 ;1 ;150 ;3 ;0 ;4 ;110760 ;"     1:50.76" ;" " ;0 ;"" ;"" ;0 ;"        -.--" ;" " ;
2 ;0 ;1 ;200 ;5 ;0 ;1 ;125020 ;"     2:05.02" ;" " ;125160 ;"     2:05.16" ;"A" ;0 ;"" ;"" ;
2 ;0 ;1 ;200 ;6 ;0 ;2 ;129170 ;"     2:09.17" ;" " ;129340 ;"     2:09.34" ;"A" ;0 ;"" ;"" ;
2 ;0 ;1 ;200 ;4 ;0 ;3 ;139520 ;"     2:19.52" ;" " ;139560 ;"     2:19.56" ;"A" ;0 ;"" ;"" ;
2 ;0 ;1 ;200 ;3 ;0 ;4 ;146640 ;"     2:26.64" ;" " ;146450 ;"     2:26.45" ;"A" ;0 ;"" ;"" ;
2 ;0 ;2 ;0 ;0 ;0 ;0 ;53386360 ;" 14:49:46.36" ;" " ;0 ;"" ;"" ;0 ;"" ;"" ;
2 ;0 ;2 ;0 ;6 ;64 ;0 ;0 ;"" ;"" ;0 ;"" ;"" ;0 ;"" ;"" ;
2 ;0 ;2 ;25 ;6 ;64 ;0 ;0 ;"" ;"" ;0 ;"" ;"" ;0 ;"" ;"" ;
2 ;0 ;2 ;50 ;3 ;0 ;1 ;33570 ;"       33.57" ;" " ;0 ;"" ;"" ;0 ;"        -.--" ;" " ;
