id;event;round ;heat
1 ;501 ;0 ;0 ;
2 ;503 ;0 ;0 ;
3 ;503 ;0 ;1 ;
4 ;503 ;0 ;2 ;
5 ;503 ;0 ;3 ;
6 ;503 ;0 ;4 ;
7 ;503 ;0 ;5 ;
8 ;503 ;0 ;6 ;
9 ;503 ;0 ;7 ;
10 ;504 ;0 ;0 ;
11 ;504 ;0 ;1 ;
12 ;504 ;0 ;2 ;
13 ;504 ;0 ;3 ;
14 ;505 ;0 ;0 ;
15 ;505 ;0 ;1 ;
16 ;505 ;0 ;2 ;
17 ;506 ;0 ;0 ;
18 ;506 ;0 ;1 ;
19 ;506 ;0 ;2 ;
20 ;601 ;0 ;0 ;
21 ;601 ;0 ;1 ;
22 ;603 ;0 ;0 ;
23 ;603 ;0 ;1 ;
24 ;603 ;0 ;2 ;
25 ;604 ;0 ;0 ;
26 ;604 ;0 ;1 ;
27 ;605 ;0 ;0 ;
28 ;605 ;0 ;1 ;
29 ;605 ;0 ;2 ;
30 ;606 ;0 ;0 ;
31 ;606 ;0 ;1 ;
32 ;606 ;0 ;2 ;
33 ;607 ;0 ;0 ;
34 ;607 ;0 ;1 ;
35 ;607 ;0 ;2 ;
36 ;607 ;0 ;3 ;
37 ;607 ;0 ;4 ;
38 ;607 ;0 ;5 ;
39 ;607 ;0 ;6 ;
40 ;607 ;0 ;7 ;
41 ;608 ;0 ;0 ;
42 ;608 ;0 ;1 ;
43 ;608 ;0 ;2 ;
44 ;608 ;0 ;3 ;
45 ;609 ;0 ;0 ;
46 ;609 ;0 ;1 ;
47 ;609 ;0 ;2 ;
48 ;610 ;0 ;0 ;
49 ;610 ;0 ;1 ;
50 ;610 ;0 ;2 ;
51 ;613 ;0 ;0 ;
52 ;613 ;0 ;1 ;
53 ;613 ;0 ;2 ;
54 ;613 ;0 ;3 ;
55 ;613 ;0 ;4 ;
56 ;614 ;0 ;0 ;
57 ;614 ;0 ;0 ;
58 ;614 ;0 ;1 ;
59 ;614 ;0 ;2 ;
60 ;615 ;0 ;0 ;
61 ;615 ;0 ;1 ;
62 ;616 ;0 ;0 ;
63 ;701 ;0 ;0 ;
64 ;701 ;0 ;1 ;
65 ;703 ;0 ;0 ;
66 ;703 ;0 ;1 ;
67 ;703 ;0 ;2 ;
68 ;703 ;0 ;3 ;
69 ;703 ;0 ;4 ;
70 ;704 ;0 ;0 ;
71 ;704 ;0 ;1 ;
72 ;704 ;0 ;2 ;
73 ;705 ;0 ;0 ;
74 ;705 ;0 ;1 ;
75 ;705 ;0 ;2 ;
76 ;706 ;0 ;0 ;
77 ;706 ;0 ;1 ;
78 ;707 ;0 ;0 ;
79 ;707 ;0 ;1 ;
80 ;707 ;0 ;2 ;
81 ;707 ;0 ;3 ;
82 ;707 ;0 ;4 ;
83 ;707 ;0 ;5 ;
84 ;707 ;0 ;6 ;
85 ;707 ;0 ;7 ;
86 ;708 ;0 ;0 ;
87 ;708 ;0 ;1 ;
88 ;708 ;0 ;2 ;
89 ;708 ;0 ;3 ;
90 ;709 ;0 ;0 ;
91 ;709 ;0 ;1 ;
92 ;709 ;0 ;2 ;
93 ;709 ;0 ;3 ;
94 ;710 ;0 ;0 ;
95 ;710 ;0 ;1 ;
96 ;710 ;0 ;2 ;
97 ;710 ;0 ;3 ;
98 ;711 ;0 ;0 ;
99 ;713 ;0 ;0 ;
100 ;713 ;0 ;1 ;
101 ;714 ;0 ;0 ;
102 ;714 ;0 ;1 ;
103 ;715 ;0 ;0 ;
104 ;715 ;0 ;1 ;
105 ;715 ;0 ;2 ;
106 ;716 ;0 ;0 ;
107 ;716 ;0 ;1 ;
108 ;716 ;0 ;1 ;
109 ;716 ;0 ;1 ;
