id;event;round ;heat
1 ;999 ;4 ;0 ;
2 ;999 ;4 ;0 ;
3 ;999 ;4 ;0 ;
4 ;999 ;4 ;0 ;
5 ;999 ;4 ;0 ;
6 ;999 ;4 ;0 ;
7 ;999 ;4 ;0 ;
8 ;999 ;4 ;0 ;
9 ;999 ;4 ;0 ;
10 ;11 ;4 ;0 ;
11 ;11 ;4 ;1 ;
12 ;11 ;4 ;2 ;
13 ;11 ;4 ;3 ;
14 ;11 ;4 ;4 ;
15 ;11 ;4 ;5 ;
16 ;11 ;4 ;6 ;
17 ;11 ;4 ;7 ;
18 ;11 ;4 ;8 ;
19 ;12 ;4 ;0 ;
20 ;12 ;4 ;1 ;
21 ;12 ;4 ;2 ;
22 ;12 ;4 ;3 ;
23 ;12 ;4 ;4 ;
24 ;12 ;4 ;5 ;
25 ;12 ;4 ;6 ;
26 ;12 ;4 ;7 ;
27 ;12 ;4 ;8 ;
28 ;13 ;4 ;0 ;
29 ;13 ;4 ;1 ;
30 ;13 ;4 ;2 ;
31 ;13 ;4 ;3 ;
32 ;13 ;4 ;4 ;
33 ;13 ;4 ;5 ;
34 ;13 ;4 ;6 ;
35 ;13 ;4 ;7 ;
36 ;13 ;4 ;8 ;
37 ;13 ;4 ;9 ;
38 ;14 ;4 ;0 ;
39 ;14 ;4 ;1 ;
40 ;14 ;4 ;2 ;
41 ;15 ;4 ;0 ;
42 ;15 ;4 ;1 ;
43 ;15 ;4 ;2 ;
44 ;15 ;4 ;3 ;
45 ;15 ;4 ;4 ;
46 ;15 ;4 ;5 ;
47 ;15 ;4 ;6 ;
48 ;15 ;4 ;7 ;
49 ;15 ;4 ;8 ;
50 ;16 ;4 ;0 ;
51 ;16 ;4 ;1 ;
52 ;16 ;4 ;2 ;
53 ;16 ;4 ;3 ;
54 ;16 ;4 ;4 ;
55 ;16 ;4 ;5 ;
56 ;16 ;4 ;6 ;
57 ;16 ;4 ;7 ;
58 ;16 ;4 ;8 ;
59 ;16 ;4 ;9 ;
60 ;16 ;4 ;9 ;
61 ;16 ;4 ;9 ;
62 ;17 ;4 ;0 ;
63 ;17 ;4 ;1 ;
64 ;17 ;4 ;2 ;
65 ;17 ;4 ;3 ;
66 ;17 ;4 ;4 ;
67 ;17 ;4 ;5 ;
68 ;17 ;4 ;6 ;
69 ;17 ;4 ;7 ;
70 ;18 ;4 ;0 ;
71 ;18 ;4 ;1 ;
72 ;18 ;4 ;2 ;
73 ;18 ;4 ;3 ;
74 ;18 ;4 ;4 ;
75 ;19 ;4 ;0 ;
76 ;19 ;4 ;1 ;
77 ;19 ;4 ;2 ;
78 ;19 ;4 ;3 ;
79 ;19 ;4 ;4 ;
80 ;19 ;4 ;5 ;
81 ;19 ;4 ;6 ;
82 ;19 ;4 ;7 ;
83 ;19 ;4 ;8 ;
84 ;19 ;4 ;9 ;
85 ;19 ;4 ;10 ;
86 ;20 ;4 ;0 ;
87 ;20 ;4 ;1 ;
88 ;20 ;4 ;2 ;
89 ;20 ;4 ;3 ;
90 ;20 ;4 ;5 ;
91 ;20 ;4 ;6 ;
92 ;20 ;4 ;7 ;
