event; round;heat;lane;relais;idBib;
1 ;0 ;0 ;2 ;0 ;5 ;
1 ;0 ;0 ;3 ;0 ;30 ;
1 ;0 ;0 ;4 ;0 ;34 ;
1 ;0 ;0 ;5 ;0 ;7 ;
1 ;0 ;0 ;6 ;0 ;9 ;
1 ;0 ;1 ;2 ;0 ;11 ;
1 ;0 ;1 ;3 ;0 ;13 ;
1 ;0 ;1 ;4 ;0 ;15 ;
1 ;0 ;1 ;5 ;0 ;17 ;
1 ;0 ;1 ;6 ;0 ;19 ;
1 ;0 ;1 ;7 ;0 ;21 ;
1 ;0 ;2 ;2 ;0 ;26 ;
1 ;0 ;2 ;3 ;0 ;3 ;
1 ;0 ;2 ;4 ;0 ;1 ;
1 ;0 ;2 ;5 ;0 ;32 ;
1 ;0 ;2 ;6 ;0 ;28 ;
1 ;0 ;2 ;7 ;0 ;24 ;
2 ;0 ;0 ;2 ;0 ;6 ;
2 ;0 ;0 ;3 ;0 ;31 ;
2 ;0 ;0 ;4 ;0 ;35 ;
2 ;0 ;0 ;5 ;0 ;8 ;
2 ;0 ;0 ;6 ;0 ;10 ;
2 ;0 ;0 ;7 ;0 ;12 ;
2 ;0 ;1 ;2 ;0 ;14 ;
2 ;0 ;1 ;3 ;0 ;16 ;
2 ;0 ;1 ;4 ;0 ;18 ;
2 ;0 ;1 ;5 ;0 ;20 ;
2 ;0 ;1 ;6 ;0 ;22 ;
2 ;0 ;1 ;7 ;0 ;23 ;
2 ;0 ;2 ;2 ;0 ;27 ;
2 ;0 ;2 ;3 ;0 ;4 ;
2 ;0 ;2 ;4 ;0 ;2 ;
2 ;0 ;2 ;5 ;0 ;33 ;
2 ;0 ;2 ;6 ;0 ;29 ;
2 ;0 ;2 ;7 ;0 ;25 ;
3 ;0 ;0 ;2 ;0 ;50 ;
3 ;0 ;0 ;3 ;0 ;49 ;
3 ;0 ;0 ;4 ;0 ;44 ;
3 ;0 ;0 ;5 ;0 ;48 ;
3 ;0 ;0 ;6 ;0 ;47 ;
3 ;0 ;0 ;7 ;0 ;43 ;
3 ;0 ;1 ;2 ;0 ;42 ;
3 ;0 ;1 ;3 ;0 ;46 ;
3 ;0 ;1 ;4 ;0 ;40 ;
3 ;0 ;1 ;5 ;0 ;45 ;
3 ;0 ;1 ;6 ;0 ;36 ;
3 ;0 ;1 ;7 ;0 ;41 ;
3 ;0 ;2 ;2 ;0 ;38 ;
3 ;0 ;2 ;3 ;0 ;51 ;
3 ;0 ;2 ;4 ;0 ;53 ;
3 ;0 ;2 ;5 ;0 ;52 ;
3 ;0 ;2 ;6 ;0 ;39 ;
3 ;0 ;2 ;7 ;0 ;37 ;
4 ;0 ;0 ;2 ;0 ;5 ;
4 ;0 ;0 ;3 ;0 ;30 ;
4 ;0 ;0 ;4 ;0 ;34 ;
4 ;0 ;0 ;5 ;0 ;7 ;
4 ;0 ;0 ;6 ;0 ;9 ;
4 ;0 ;1 ;2 ;0 ;11 ;
4 ;0 ;1 ;3 ;0 ;13 ;
4 ;0 ;1 ;4 ;0 ;15 ;
4 ;0 ;1 ;5 ;0 ;17 ;
4 ;0 ;1 ;6 ;0 ;19 ;
4 ;0 ;1 ;7 ;0 ;21 ;
4 ;0 ;2 ;2 ;0 ;26 ;
4 ;0 ;2 ;3 ;0 ;3 ;
4 ;0 ;2 ;4 ;0 ;1 ;
4 ;0 ;2 ;5 ;0 ;32 ;
4 ;0 ;2 ;6 ;0 ;28 ;
4 ;0 ;2 ;7 ;0 ;24 ;
5 ;0 ;0 ;2 ;0 ;6 ;
5 ;0 ;0 ;3 ;0 ;31 ;
5 ;0 ;0 ;4 ;0 ;35 ;
5 ;0 ;0 ;5 ;0 ;8 ;
5 ;0 ;0 ;6 ;0 ;10 ;
5 ;0 ;0 ;7 ;0 ;12 ;
5 ;0 ;1 ;2 ;0 ;14 ;
5 ;0 ;1 ;3 ;0 ;16 ;
5 ;0 ;1 ;4 ;0 ;18 ;
5 ;0 ;1 ;5 ;0 ;20 ;
5 ;0 ;1 ;6 ;0 ;22 ;
5 ;0 ;1 ;7 ;0 ;23 ;
5 ;0 ;2 ;2 ;0 ;27 ;
5 ;0 ;2 ;3 ;0 ;4 ;
5 ;0 ;2 ;4 ;0 ;2 ;
5 ;0 ;2 ;5 ;0 ;33 ;
5 ;0 ;2 ;6 ;0 ;29 ;
5 ;0 ;2 ;7 ;0 ;25 ;
6 ;0 ;0 ;3 ;0 ;50 ;
6 ;0 ;0 ;4 ;0 ;49 ;
6 ;0 ;0 ;5 ;0 ;44 ;
6 ;0 ;1 ;3 ;0 ;48 ;
6 ;0 ;1 ;4 ;0 ;47 ;
6 ;0 ;1 ;5 ;0 ;43 ;
6 ;0 ;1 ;6 ;0 ;42 ;
6 ;0 ;2 ;2 ;0 ;46 ;
6 ;0 ;2 ;3 ;0 ;40 ;
6 ;0 ;2 ;4 ;0 ;54 ;
6 ;0 ;2 ;5 ;0 ;36 ;
6 ;0 ;2 ;6 ;0 ;41 ;
6 ;0 ;2 ;7 ;0 ;37 ;
6 ;0 ;3 ;2 ;0 ;39 ;
6 ;0 ;3 ;3 ;0 ;52 ;
6 ;0 ;3 ;4 ;0 ;45 ;
6 ;0 ;3 ;5 ;0 ;53 ;
6 ;0 ;3 ;6 ;0 ;51 ;
6 ;0 ;3 ;7 ;0 ;38 ;
