event;round;heat;lap;lane;idStatus;rank;time;result;mod;btime;bresult;bmod;dtime;dresult;dmod
101 ;0 ;0 ;0 ;0 ;0 ;0 ;60994270 ;" 16:56:34.27" ;" " ;0 ;"" ;"" ;0 ;"" ;"" ;
101 ;0 ;0 ;0 ;5 ;0 ;0 ;0 ;"" ;"" ;0 ;"" ;"" ;0 ;"" ;"" ;
101 ;0 ;0 ;50 ;6 ;0 ;1 ;35640 ;"       35.64" ;" " ;35720 ;"       35.72" ;"A" ;0 ;"" ;"" ;
101 ;0 ;0 ;50 ;2 ;0 ;2 ;39090 ;"       39.09" ;" " ;39130 ;"       39.13" ;"A" ;0 ;"" ;"" ;
101 ;0 ;0 ;50 ;3 ;0 ;3 ;41700 ;"       41.70" ;" " ;0 ;"" ;"" ;0 ;"" ;"" ;
101 ;0 ;0 ;50 ;4 ;0 ;4 ;41720 ;"       41.72" ;" " ;41570 ;"       41.57" ;"A" ;0 ;"" ;"" ;
101 ;0 ;0 ;50 ;5 ;0 ;5 ;43710 ;"       43.71" ;" " ;42910 ;"       42.91" ;"A" ;0 ;"" ;"" ;
101 ;0 ;0 ;50 ;1 ;0 ;6 ;46100 ;"       46.10" ;" " ;0 ;"" ;"" ;0 ;"" ;"" ;
101 ;0 ;0 ;100 ;6 ;0 ;1 ;76800 ;"     1:16.80" ;" " ;76740 ;"     1:16.74" ;"A" ;0 ;"" ;"" ;
101 ;0 ;0 ;100 ;2 ;0 ;2 ;83490 ;"     1:23.49" ;" " ;83710 ;"     1:23.71" ;"A" ;0 ;"" ;"" ;
101 ;0 ;0 ;100 ;3 ;0 ;3 ;86980 ;"     1:26.98" ;" " ;0 ;"" ;"" ;0 ;"" ;"" ;
101 ;0 ;0 ;100 ;4 ;0 ;4 ;89880 ;"     1:29.88" ;" " ;89780 ;"     1:29.78" ;"A" ;0 ;"" ;"" ;
101 ;0 ;0 ;100 ;5 ;0 ;5 ;92700 ;"     1:32.70" ;" " ;92960 ;"     1:32.96" ;"A" ;0 ;"" ;"" ;
101 ;0 ;0 ;100 ;1 ;0 ;6 ;100260 ;"     1:40.26" ;" " ;100740 ;"     1:40.74" ;"A" ;0 ;"" ;"" ;
