id;event;round ;heat
1 ;103 ;0 ;8 ;
2 ;103 ;0 ;9 ;
3 ;103 ;0 ;10 ;
4 ;103 ;0 ;11 ;
5 ;103 ;0 ;12 ;
6 ;104 ;0 ;0 ;
7 ;104 ;0 ;1 ;
8 ;104 ;0 ;2 ;
9 ;104 ;0 ;3 ;
10 ;104 ;0 ;4 ;
11 ;104 ;0 ;5 ;
12 ;104 ;0 ;6 ;
13 ;104 ;0 ;7 ;
14 ;105 ;0 ;0 ;
15 ;105 ;0 ;1 ;
16 ;105 ;0 ;2 ;
17 ;105 ;0 ;3 ;
18 ;105 ;0 ;4 ;
19 ;105 ;0 ;5 ;
20 ;105 ;0 ;6 ;
21 ;105 ;0 ;7 ;
22 ;105 ;0 ;8 ;
23 ;105 ;0 ;9 ;
24 ;105 ;0 ;10 ;
25 ;105 ;0 ;11 ;
26 ;105 ;0 ;12 ;
27 ;106 ;0 ;0 ;
28 ;106 ;0 ;1 ;
29 ;106 ;0 ;2 ;
30 ;106 ;0 ;3 ;
31 ;106 ;0 ;4 ;
32 ;106 ;0 ;5 ;
33 ;106 ;0 ;6 ;
34 ;106 ;0 ;7 ;
35 ;107 ;0 ;0 ;
36 ;107 ;0 ;1 ;
37 ;107 ;0 ;2 ;
38 ;107 ;0 ;3 ;
39 ;108 ;0 ;0 ;
40 ;108 ;0 ;1 ;
41 ;109 ;0 ;0 ;
42 ;109 ;0 ;1 ;
43 ;109 ;0 ;2 ;
44 ;110 ;0 ;0 ;
45 ;110 ;0 ;1 ;
46 ;111 ;0 ;0 ;
47 ;111 ;0 ;1 ;
48 ;112 ;0 ;0 ;
49 ;112 ;0 ;1 ;
50 ;113 ;0 ;0 ;
51 ;113 ;0 ;1 ;
52 ;114 ;0 ;0 ;
53 ;114 ;0 ;1 ;
54 ;115 ;0 ;0 ;
55 ;116 ;0 ;0 ;
56 ;117 ;0 ;0 ;
57 ;117 ;0 ;1 ;
58 ;118 ;0 ;0 ;
59 ;118 ;0 ;1 ;
