event; round;heat;lane;relais;idBib;
101 ;0 ;0 ;2 ;0 ;69 ;
101 ;0 ;0 ;3 ;0 ;8 ;
101 ;0 ;0 ;4 ;0 ;119 ;
101 ;0 ;1 ;2 ;0 ;115 ;
101 ;0 ;1 ;3 ;0 ;87 ;
101 ;0 ;1 ;4 ;0 ;30 ;
101 ;0 ;1 ;5 ;0 ;116 ;
101 ;0 ;1 ;6 ;0 ;133 ;
101 ;0 ;2 ;1 ;0 ;124 ;
101 ;0 ;2 ;2 ;0 ;126 ;
101 ;0 ;2 ;3 ;0 ;84 ;
101 ;0 ;2 ;4 ;0 ;14 ;
101 ;0 ;2 ;5 ;0 ;23 ;
101 ;0 ;2 ;6 ;0 ;27 ;
101 ;0 ;3 ;1 ;0 ;25 ;
101 ;0 ;3 ;2 ;0 ;58 ;
101 ;0 ;3 ;3 ;0 ;46 ;
101 ;0 ;3 ;4 ;0 ;21 ;
101 ;0 ;3 ;5 ;0 ;97 ;
101 ;0 ;3 ;6 ;0 ;65 ;
101 ;0 ;4 ;1 ;0 ;104 ;
101 ;0 ;4 ;2 ;0 ;29 ;
101 ;0 ;4 ;3 ;0 ;20 ;
101 ;0 ;4 ;4 ;0 ;33 ;
101 ;0 ;4 ;5 ;0 ;57 ;
101 ;0 ;4 ;6 ;0 ;36 ;
101 ;0 ;5 ;1 ;0 ;6 ;
101 ;0 ;5 ;2 ;0 ;105 ;
101 ;0 ;5 ;3 ;0 ;122 ;
101 ;0 ;5 ;4 ;0 ;118 ;
101 ;0 ;5 ;5 ;0 ;2 ;
101 ;0 ;5 ;6 ;0 ;31 ;
101 ;0 ;6 ;1 ;0 ;64 ;
101 ;0 ;6 ;2 ;0 ;37 ;
101 ;0 ;6 ;3 ;0 ;47 ;
101 ;0 ;6 ;4 ;0 ;93 ;
101 ;0 ;6 ;5 ;0 ;110 ;
101 ;0 ;6 ;6 ;0 ;44 ;
101 ;0 ;7 ;1 ;0 ;111 ;
101 ;0 ;7 ;2 ;0 ;17 ;
101 ;0 ;7 ;3 ;0 ;102 ;
101 ;0 ;7 ;4 ;0 ;66 ;
101 ;0 ;7 ;5 ;0 ;85 ;
101 ;0 ;7 ;6 ;0 ;49 ;
101 ;0 ;8 ;1 ;0 ;18 ;
101 ;0 ;8 ;2 ;0 ;73 ;
101 ;0 ;8 ;3 ;0 ;9 ;
101 ;0 ;8 ;4 ;0 ;112 ;
101 ;0 ;8 ;5 ;0 ;107 ;
101 ;0 ;8 ;6 ;0 ;61 ;
101 ;0 ;9 ;1 ;0 ;106 ;
101 ;0 ;9 ;2 ;0 ;114 ;
101 ;0 ;9 ;3 ;0 ;75 ;
101 ;0 ;9 ;4 ;0 ;60 ;
101 ;0 ;9 ;5 ;0 ;86 ;
101 ;0 ;9 ;6 ;0 ;15 ;
101 ;0 ;10 ;1 ;0 ;74 ;
101 ;0 ;10 ;2 ;0 ;100 ;
101 ;0 ;10 ;3 ;0 ;63 ;
101 ;0 ;10 ;4 ;0 ;59 ;
101 ;0 ;10 ;5 ;0 ;127 ;
101 ;0 ;10 ;6 ;0 ;108 ;
101 ;0 ;11 ;1 ;0 ;88 ;
101 ;0 ;11 ;2 ;0 ;83 ;
101 ;0 ;11 ;3 ;0 ;5 ;
101 ;0 ;11 ;4 ;0 ;70 ;
101 ;0 ;11 ;5 ;0 ;71 ;
101 ;0 ;11 ;6 ;0 ;39 ;
101 ;0 ;12 ;1 ;0 ;32 ;
101 ;0 ;12 ;2 ;0 ;55 ;
101 ;0 ;12 ;3 ;0 ;62 ;
101 ;0 ;12 ;4 ;0 ;129 ;
101 ;0 ;12 ;5 ;0 ;95 ;
101 ;0 ;12 ;6 ;0 ;109 ;
101 ;0 ;13 ;1 ;0 ;132 ;
101 ;0 ;13 ;2 ;0 ;48 ;
101 ;0 ;13 ;3 ;0 ;89 ;
101 ;0 ;13 ;4 ;0 ;52 ;
101 ;0 ;13 ;5 ;0 ;82 ;
101 ;0 ;13 ;6 ;0 ;10 ;
102 ;0 ;0 ;1 ;0 ;38 ;
102 ;0 ;0 ;2 ;0 ;96 ;
102 ;0 ;0 ;3 ;0 ;68 ;
102 ;0 ;0 ;4 ;0 ;128 ;
102 ;0 ;0 ;5 ;0 ;81 ;
102 ;0 ;1 ;1 ;0 ;80 ;
102 ;0 ;1 ;2 ;0 ;13 ;
102 ;0 ;1 ;3 ;0 ;79 ;
102 ;0 ;1 ;4 ;0 ;90 ;
102 ;0 ;1 ;5 ;0 ;26 ;
102 ;0 ;2 ;1 ;0 ;72 ;
102 ;0 ;2 ;2 ;0 ;50 ;
102 ;0 ;2 ;3 ;0 ;98 ;
102 ;0 ;2 ;4 ;0 ;53 ;
102 ;0 ;2 ;5 ;0 ;19 ;
102 ;0 ;2 ;6 ;0 ;3 ;
102 ;0 ;3 ;1 ;0 ;78 ;
102 ;0 ;3 ;2 ;0 ;40 ;
102 ;0 ;3 ;3 ;0 ;67 ;
102 ;0 ;3 ;4 ;0 ;120 ;
102 ;0 ;3 ;5 ;0 ;34 ;
102 ;0 ;3 ;6 ;0 ;24 ;
102 ;0 ;4 ;1 ;0 ;28 ;
102 ;0 ;4 ;2 ;0 ;121 ;
