id;event;round ;heat
1 ;201 ;0 ;0 ;
2 ;201 ;0 ;1 ;
3 ;201 ;0 ;2 ;
4 ;201 ;0 ;3 ;
5 ;201 ;0 ;4 ;
6 ;201 ;0 ;5 ;
7 ;202 ;0 ;0 ;
8 ;202 ;0 ;1 ;
9 ;202 ;0 ;2 ;
10 ;202 ;0 ;3 ;
11 ;202 ;0 ;4 ;
12 ;202 ;0 ;5 ;
13 ;202 ;0 ;6 ;
14 ;202 ;0 ;7 ;
15 ;202 ;0 ;8 ;
16 ;202 ;0 ;9 ;
17 ;202 ;0 ;10 ;
18 ;202 ;0 ;11 ;
19 ;202 ;0 ;12 ;
20 ;202 ;0 ;13 ;
21 ;203 ;0 ;0 ;
22 ;203 ;0 ;1 ;
23 ;203 ;0 ;2 ;
24 ;203 ;0 ;3 ;
25 ;204 ;0 ;0 ;
26 ;204 ;0 ;1 ;
27 ;204 ;0 ;2 ;
28 ;204 ;0 ;3 ;
29 ;204 ;0 ;4 ;
30 ;205 ;0 ;0 ;
31 ;205 ;0 ;1 ;
32 ;206 ;0 ;0 ;
33 ;206 ;0 ;1 ;
34 ;206 ;0 ;2 ;
35 ;206 ;0 ;3 ;
36 ;206 ;0 ;4 ;
37 ;206 ;0 ;5 ;
38 ;206 ;0 ;6 ;
39 ;206 ;0 ;7 ;
40 ;206 ;0 ;8 ;
41 ;206 ;0 ;9 ;
42 ;206 ;0 ;10 ;
43 ;206 ;0 ;11 ;
44 ;207 ;0 ;0 ;
45 ;207 ;0 ;1 ;
46 ;207 ;0 ;2 ;
47 ;207 ;0 ;3 ;
48 ;208 ;0 ;0 ;
49 ;208 ;0 ;1 ;
50 ;208 ;0 ;2 ;
51 ;208 ;0 ;3 ;
52 ;208 ;0 ;4 ;
53 ;208 ;0 ;5 ;
54 ;208 ;0 ;6 ;
55 ;208 ;0 ;7 ;
56 ;209 ;0 ;0 ;
57 ;209 ;0 ;1 ;
58 ;209 ;0 ;2 ;
59 ;209 ;0 ;3 ;
60 ;209 ;0 ;4 ;
61 ;209 ;0 ;5 ;
62 ;209 ;0 ;6 ;
63 ;209 ;0 ;7 ;
64 ;301 ;0 ;1 ;
65 ;301 ;0 ;0 ;
66 ;301 ;0 ;2 ;
67 ;301 ;0 ;3 ;
68 ;301 ;0 ;4 ;
69 ;301 ;0 ;5 ;
70 ;301 ;0 ;6 ;
71 ;301 ;0 ;7 ;
72 ;301 ;0 ;8 ;
73 ;302 ;0 ;0 ;
74 ;302 ;0 ;1 ;
75 ;302 ;0 ;2 ;
76 ;302 ;0 ;3 ;
77 ;302 ;0 ;4 ;
78 ;302 ;0 ;5 ;
79 ;302 ;0 ;6 ;
80 ;302 ;0 ;7 ;
81 ;302 ;0 ;8 ;
82 ;303 ;0 ;0 ;
83 ;303 ;0 ;1 ;
84 ;303 ;0 ;2 ;
85 ;303 ;0 ;3 ;
86 ;303 ;0 ;4 ;
87 ;303 ;0 ;5 ;
88 ;303 ;0 ;6 ;
89 ;303 ;0 ;7 ;
90 ;303 ;0 ;8 ;
91 ;304 ;0 ;0 ;
92 ;304 ;0 ;1 ;
93 ;305 ;0 ;0 ;
94 ;305 ;0 ;1 ;
95 ;305 ;0 ;2 ;
96 ;306 ;0 ;0 ;
97 ;306 ;0 ;1 ;
98 ;306 ;0 ;2 ;
99 ;306 ;0 ;3 ;
100 ;306 ;0 ;4 ;
101 ;306 ;0 ;5 ;
102 ;307 ;0 ;0 ;
103 ;307 ;0 ;1 ;
104 ;307 ;0 ;2 ;
105 ;307 ;0 ;3 ;
106 ;307 ;0 ;4 ;
107 ;307 ;0 ;5 ;
108 ;307 ;0 ;6 ;
109 ;307 ;0 ;7 ;
110 ;307 ;0 ;8 ;
111 ;307 ;0 ;9 ;
112 ;307 ;0 ;10 ;
113 ;308 ;0 ;0 ;
114 ;308 ;0 ;1 ;
115 ;308 ;0 ;2 ;
116 ;309 ;0 ;0 ;
117 ;309 ;0 ;1 ;
118 ;309 ;0 ;2 ;
119 ;309 ;0 ;3 ;
120 ;309 ;0 ;4 ;
121 ;309 ;0 ;5 ;
122 ;309 ;0 ;6 ;
123 ;309 ;0 ;7 ;
124 ;309 ;0 ;8 ;
125 ;309 ;0 ;9 ;
126 ;309 ;0 ;10 ;
127 ;309 ;0 ;11 ;
128 ;309 ;0 ;12 ;
129 ;309 ;0 ;13 ;
130 ;309 ;0 ;14 ;
131 ;309 ;0 ;15 ;
132 ;309 ;0 ;16 ;
