id;event;round ;heat
1 ;201 ;0 ;0 ;
2 ;201 ;0 ;0 ;
3 ;201 ;0 ;0 ;
4 ;201 ;0 ;0 ;
5 ;201 ;0 ;0 ;
6 ;201 ;0 ;0 ;
7 ;201 ;0 ;1 ;
8 ;201 ;0 ;2 ;
9 ;205 ;0 ;0 ;
10 ;205 ;0 ;1 ;
11 ;205 ;0 ;2 ;
12 ;209 ;0 ;0 ;
13 ;209 ;0 ;1 ;
14 ;213 ;0 ;0 ;
15 ;213 ;0 ;1 ;
16 ;301 ;0 ;0 ;
17 ;303 ;0 ;0 ;
18 ;303 ;0 ;1 ;
19 ;303 ;0 ;2 ;
20 ;303 ;0 ;3 ;
21 ;307 ;0 ;0 ;
22 ;307 ;0 ;1 ;
23 ;307 ;0 ;2 ;
24 ;310 ;0 ;0 ;
25 ;310 ;0 ;1 ;
26 ;314 ;0 ;0 ;
27 ;314 ;0 ;1 ;
28 ;314 ;0 ;2 ;
29 ;318 ;0 ;0 ;
30 ;318 ;0 ;1 ;
31 ;318 ;0 ;2 ;
32 ;318 ;0 ;3 ;
33 ;318 ;0 ;4 ;
34 ;322 ;0 ;0 ;
35 ;322 ;0 ;1 ;
36 ;322 ;0 ;2 ;
37 ;322 ;0 ;3 ;
38 ;322 ;0 ;4 ;
39 ;326 ;0 ;0 ;
40 ;326 ;0 ;1 ;
41 ;330 ;0 ;0 ;
42 ;330 ;0 ;1 ;
43 ;330 ;0 ;2 ;
44 ;334 ;0 ;0 ;
45 ;334 ;0 ;1 ;
46 ;336 ;0 ;0 ;
47 ;336 ;0 ;1 ;
48 ;336 ;0 ;2 ;
49 ;336 ;0 ;3 ;
50 ;340 ;0 ;0 ;
51 ;340 ;0 ;1 ;
52 ;340 ;0 ;2 ;
53 ;340 ;0 ;3 ;
54 ;344 ;0 ;0 ;
55 ;344 ;0 ;1 ;
56 ;348 ;0 ;0 ;
57 ;401 ;0 ;0 ;
58 ;401 ;0 ;1 ;
59 ;403 ;0 ;0 ;
60 ;403 ;0 ;1 ;
61 ;403 ;0 ;2 ;
62 ;407 ;0 ;0 ;
63 ;407 ;0 ;1 ;
64 ;407 ;0 ;2 ;
65 ;411 ;0 ;0 ;
66 ;411 ;0 ;1 ;
67 ;415 ;0 ;0 ;
68 ;415 ;0 ;1 ;
69 ;415 ;0 ;2 ;
70 ;415 ;0 ;2 ;
71 ;501 ;0 ;0 ;
72 ;501 ;0 ;1 ;
73 ;501 ;0 ;1 ;
74 ;502 ;0 ;0 ;
75 ;502 ;0 ;1 ;
76 ;502 ;0 ;1 ;
77 ;503 ;0 ;0 ;
78 ;503 ;0 ;1 ;
79 ;503 ;0 ;2 ;
80 ;503 ;0 ;3 ;
81 ;507 ;0 ;0 ;
82 ;507 ;0 ;1 ;
83 ;507 ;0 ;2 ;
84 ;510 ;0 ;0 ;
85 ;510 ;0 ;1 ;
86 ;514 ;0 ;0 ;
87 ;514 ;0 ;1 ;
88 ;518 ;0 ;0 ;
89 ;518 ;0 ;1 ;
90 ;518 ;0 ;2 ;
91 ;518 ;0 ;3 ;
92 ;522 ;0 ;0 ;
93 ;522 ;0 ;1 ;
94 ;522 ;0 ;2 ;
95 ;522 ;0 ;3 ;
96 ;526 ;0 ;0 ;
97 ;526 ;0 ;1 ;
98 ;530 ;0 ;0 ;
99 ;530 ;0 ;1 ;
100 ;534 ;0 ;0 ;
101 ;534 ;0 ;1 ;
102 ;534 ;0 ;1 ;
103 ;534 ;0 ;1 ;
104 ;534 ;0 ;1 ;
105 ;536 ;0 ;0 ;
106 ;536 ;0 ;1 ;
107 ;536 ;0 ;2 ;
108 ;540 ;0 ;0 ;
109 ;540 ;0 ;1 ;
110 ;540 ;0 ;2 ;
111 ;544 ;0 ;0 ;
112 ;544 ;0 ;1 ;
113 ;548 ;0 ;0 ;
114 ;548 ;0 ;1 ;
115 ;548 ;0 ;2 ;
116 ;548 ;0 ;2 ;
117 ;548 ;0 ;2 ;
118 ;548 ;0 ;2 ;
119 ;548 ;0 ;2 ;
120 ;548 ;0 ;2 ;
