event; round;heat;lane;relais;idBib;
1 ;0 ;0 ;1 ;0 ;34 ;
1 ;0 ;0 ;2 ;0 ;25 ;
1 ;0 ;0 ;3 ;0 ;21 ;
1 ;0 ;0 ;4 ;0 ;20 ;
1 ;0 ;0 ;5 ;0 ;15 ;
1 ;0 ;1 ;1 ;0 ;43 ;
1 ;0 ;1 ;2 ;0 ;31 ;
1 ;0 ;1 ;3 ;0 ;32 ;
1 ;0 ;1 ;4 ;0 ;35 ;
1 ;0 ;1 ;5 ;0 ;22 ;
1 ;0 ;2 ;1 ;0 ;41 ;
1 ;0 ;2 ;2 ;0 ;33 ;
1 ;0 ;2 ;3 ;0 ;39 ;
1 ;0 ;2 ;4 ;0 ;28 ;
1 ;0 ;2 ;5 ;0 ;12 ;
1 ;0 ;2 ;6 ;0 ;44 ;
1 ;0 ;3 ;1 ;0 ;10 ;
1 ;0 ;3 ;2 ;0 ;18 ;
1 ;0 ;3 ;3 ;0 ;9 ;
1 ;0 ;3 ;4 ;0 ;26 ;
1 ;0 ;3 ;5 ;0 ;4 ;
1 ;0 ;3 ;6 ;0 ;14 ;
1 ;0 ;4 ;1 ;0 ;37 ;
1 ;0 ;4 ;2 ;0 ;36 ;
1 ;0 ;4 ;3 ;0 ;3 ;
1 ;0 ;4 ;4 ;0 ;38 ;
1 ;0 ;4 ;5 ;0 ;2 ;
1 ;0 ;4 ;6 ;0 ;29 ;
3 ;0 ;0 ;1 ;0 ;7 ;
3 ;0 ;0 ;2 ;0 ;6 ;
3 ;0 ;0 ;3 ;0 ;1 ;
3 ;0 ;0 ;4 ;0 ;19 ;
3 ;0 ;0 ;5 ;0 ;16 ;
3 ;0 ;0 ;6 ;0 ;13 ;
3 ;0 ;1 ;1 ;0 ;5 ;
3 ;0 ;1 ;2 ;0 ;40 ;
3 ;0 ;1 ;3 ;0 ;27 ;
3 ;0 ;1 ;4 ;0 ;17 ;
3 ;0 ;1 ;5 ;0 ;8 ;
3 ;0 ;1 ;6 ;0 ;30 ;
5 ;0 ;0 ;1 ;0 ;34 ;
5 ;0 ;0 ;2 ;0 ;23 ;
5 ;0 ;0 ;3 ;0 ;25 ;
5 ;0 ;0 ;4 ;0 ;20 ;
5 ;0 ;0 ;5 ;0 ;15 ;
5 ;0 ;0 ;6 ;0 ;43 ;
5 ;0 ;1 ;1 ;0 ;32 ;
5 ;0 ;1 ;2 ;0 ;22 ;
5 ;0 ;1 ;3 ;0 ;33 ;
5 ;0 ;1 ;4 ;0 ;41 ;
5 ;0 ;1 ;5 ;0 ;35 ;
5 ;0 ;1 ;6 ;0 ;31 ;
6 ;0 ;0 ;2 ;0 ;7 ;
6 ;0 ;0 ;3 ;0 ;8 ;
6 ;0 ;0 ;4 ;0 ;6 ;
7 ;0 ;0 ;2 ;0 ;28 ;
7 ;0 ;0 ;3 ;0 ;12 ;
7 ;0 ;0 ;4 ;0 ;44 ;
7 ;0 ;0 ;5 ;0 ;24 ;
7 ;0 ;1 ;2 ;0 ;10 ;
7 ;0 ;1 ;3 ;0 ;18 ;
7 ;0 ;1 ;4 ;0 ;9 ;
7 ;0 ;1 ;5 ;0 ;4 ;
7 ;0 ;2 ;1 ;0 ;11 ;
7 ;0 ;2 ;2 ;0 ;2 ;
7 ;0 ;2 ;3 ;0 ;42 ;
7 ;0 ;2 ;4 ;0 ;38 ;
7 ;0 ;2 ;5 ;0 ;26 ;
7 ;0 ;2 ;6 ;0 ;29 ;
8 ;0 ;0 ;2 ;0 ;5 ;
8 ;0 ;0 ;3 ;0 ;16 ;
8 ;0 ;0 ;4 ;0 ;30 ;
8 ;0 ;1 ;2 ;0 ;40 ;
8 ;0 ;1 ;3 ;0 ;27 ;
8 ;0 ;1 ;4 ;0 ;17 ;
8 ;0 ;1 ;5 ;0 ;13 ;
9 ;0 ;0 ;2 ;0 ;34 ;
9 ;0 ;0 ;3 ;0 ;25 ;
9 ;0 ;0 ;4 ;0 ;20 ;
9 ;0 ;0 ;5 ;0 ;15 ;
9 ;0 ;1 ;1 ;0 ;43 ;
9 ;0 ;1 ;2 ;0 ;31 ;
9 ;0 ;1 ;3 ;0 ;39 ;
9 ;0 ;1 ;4 ;0 ;12 ;
9 ;0 ;1 ;5 ;0 ;44 ;
9 ;0 ;2 ;1 ;0 ;10 ;
9 ;0 ;2 ;2 ;0 ;35 ;
9 ;0 ;2 ;3 ;0 ;41 ;
9 ;0 ;2 ;4 ;0 ;9 ;
9 ;0 ;2 ;5 ;0 ;18 ;
9 ;0 ;2 ;6 ;0 ;33 ;
9 ;0 ;3 ;1 ;0 ;32 ;
9 ;0 ;3 ;2 ;0 ;37 ;
9 ;0 ;3 ;3 ;0 ;3 ;
9 ;0 ;3 ;4 ;0 ;2 ;
9 ;0 ;3 ;5 ;0 ;4 ;
9 ;0 ;3 ;6 ;0 ;26 ;
11 ;0 ;0 ;2 ;0 ;7 ;
11 ;0 ;0 ;3 ;0 ;6 ;
11 ;0 ;0 ;4 ;0 ;19 ;
11 ;0 ;0 ;5 ;0 ;13 ;
11 ;0 ;1 ;2 ;0 ;17 ;
11 ;0 ;1 ;3 ;0 ;27 ;
11 ;0 ;1 ;4 ;0 ;5 ;
11 ;0 ;1 ;5 ;0 ;30 ;
