event; round;heat;lane;relais;idBib;
1 ;0 ;0 ;1 ;0 ;29 ;
1 ;0 ;0 ;2 ;0 ;20 ;
1 ;0 ;0 ;3 ;0 ;4 ;
1 ;0 ;0 ;4 ;0 ;46 ;
1 ;0 ;0 ;5 ;0 ;43 ;
1 ;0 ;0 ;6 ;0 ;28 ;
1 ;0 ;0 ;7 ;0 ;17 ;
1 ;0 ;0 ;8 ;0 ;3 ;
2 ;0 ;0 ;3 ;0 ;1 ;
2 ;0 ;0 ;4 ;0 ;2 ;
2 ;0 ;0 ;5 ;0 ;5 ;
2 ;0 ;0 ;6 ;0 ;8 ;
2 ;0 ;1 ;3 ;0 ;15 ;
2 ;0 ;1 ;4 ;0 ;16 ;
2 ;0 ;1 ;5 ;0 ;18 ;
2 ;0 ;1 ;6 ;0 ;27 ;
2 ;0 ;1 ;7 ;0 ;30 ;
2 ;0 ;2 ;1 ;0 ;34 ;
2 ;0 ;2 ;2 ;0 ;38 ;
2 ;0 ;2 ;3 ;0 ;42 ;
2 ;0 ;2 ;4 ;0 ;47 ;
2 ;0 ;2 ;5 ;0 ;44 ;
2 ;0 ;2 ;6 ;0 ;40 ;
2 ;0 ;2 ;7 ;0 ;36 ;
2 ;0 ;2 ;8 ;0 ;32 ;
3 ;0 ;0 ;4 ;0 ;39 ;
3 ;0 ;0 ;5 ;0 ;21 ;
4 ;0 ;0 ;2 ;0 ;19 ;
4 ;0 ;0 ;3 ;0 ;33 ;
4 ;0 ;0 ;4 ;0 ;45 ;
4 ;0 ;0 ;5 ;0 ;37 ;
4 ;0 ;0 ;6 ;0 ;31 ;
5 ;0 ;0 ;3 ;0 ;11 ;
5 ;0 ;0 ;4 ;0 ;25 ;
5 ;0 ;0 ;5 ;0 ;23 ;
5 ;0 ;0 ;6 ;0 ;9 ;
6 ;0 ;0 ;3 ;0 ;12 ;
6 ;0 ;0 ;4 ;0 ;41 ;
6 ;0 ;0 ;5 ;0 ;24 ;
6 ;0 ;0 ;6 ;0 ;10 ;
13 ;0 ;0 ;1 ;0 ;29 ;
13 ;0 ;0 ;2 ;0 ;20 ;
13 ;0 ;0 ;3 ;0 ;4 ;
13 ;0 ;0 ;4 ;0 ;46 ;
13 ;0 ;0 ;5 ;0 ;43 ;
13 ;0 ;0 ;6 ;0 ;28 ;
13 ;0 ;0 ;7 ;0 ;17 ;
13 ;0 ;0 ;8 ;0 ;3 ;
14 ;0 ;0 ;1 ;0 ;1 ;
14 ;0 ;0 ;2 ;0 ;2 ;
14 ;0 ;0 ;3 ;0 ;5 ;
14 ;0 ;0 ;4 ;0 ;8 ;
14 ;0 ;0 ;5 ;0 ;15 ;
14 ;0 ;0 ;6 ;0 ;16 ;
14 ;0 ;0 ;7 ;0 ;18 ;
14 ;0 ;0 ;8 ;0 ;27 ;
14 ;0 ;1 ;1 ;0 ;32 ;
14 ;0 ;1 ;2 ;0 ;36 ;
14 ;0 ;1 ;3 ;0 ;42 ;
14 ;0 ;1 ;4 ;0 ;47 ;
14 ;0 ;1 ;5 ;0 ;44 ;
14 ;0 ;1 ;6 ;0 ;38 ;
14 ;0 ;1 ;7 ;0 ;34 ;
14 ;0 ;1 ;8 ;0 ;30 ;
15 ;0 ;0 ;4 ;0 ;39 ;
15 ;0 ;0 ;5 ;0 ;21 ;
16 ;0 ;0 ;2 ;0 ;22 ;
16 ;0 ;0 ;3 ;0 ;33 ;
16 ;0 ;0 ;4 ;0 ;45 ;
16 ;0 ;0 ;5 ;0 ;37 ;
16 ;0 ;0 ;6 ;0 ;31 ;
16 ;0 ;0 ;7 ;0 ;19 ;
17 ;0 ;0 ;3 ;0 ;11 ;
17 ;0 ;0 ;4 ;0 ;25 ;
17 ;0 ;0 ;5 ;0 ;23 ;
17 ;0 ;0 ;6 ;0 ;9 ;
18 ;0 ;0 ;3 ;0 ;12 ;
18 ;0 ;0 ;4 ;0 ;41 ;
18 ;0 ;0 ;5 ;0 ;24 ;
18 ;0 ;0 ;6 ;0 ;10 ;
