event;round;heat;lap;lane;idStatus;rank;time;result;mod;btime;bresult;bmod;dtime;dresult;dmod
999 ;4 ;0 ;0 ;0 ;0 ;0 ;58745880 ;" 16:19:05.88" ;"M" ;0 ;"" ;"" ;0 ;"" ;"" ;
101 ;0 ;0 ;0 ;0 ;0 ;0 ;59976270 ;" 16:39:36.27" ;" " ;0 ;"" ;"" ;0 ;"" ;"" ;
101 ;0 ;0 ;0 ;4 ;64 ;0 ;0 ;"" ;"" ;0 ;"" ;"" ;0 ;"" ;"" ;
101 ;0 ;0 ;25 ;4 ;64 ;0 ;0 ;"" ;"" ;0 ;"" ;"" ;0 ;"" ;"" ;
101 ;0 ;0 ;50 ;2 ;0 ;1 ;37560 ;"       37.56" ;" " ;37430 ;"       37.43" ;"A" ;0 ;"" ;"" ;
101 ;0 ;0 ;50 ;3 ;0 ;2 ;44010 ;"       44.01" ;" " ;43820 ;"       43.82" ;"A" ;0 ;"" ;"" ;
101 ;0 ;0 ;50 ;1 ;0 ;3 ;47800 ;"       47.80" ;" " ;47950 ;"       47.95" ;"A" ;0 ;"" ;"" ;
101 ;0 ;0 ;50 ;5 ;0 ;4 ;47970 ;"       47.97" ;" " ;47540 ;"       47.54" ;"A" ;0 ;"" ;"" ;
101 ;0 ;0 ;50 ;4 ;64 ;0 ;0 ;"" ;"" ;0 ;"" ;"" ;0 ;"" ;"" ;
101 ;0 ;0 ;75 ;4 ;64 ;0 ;0 ;"" ;"" ;0 ;"" ;"" ;0 ;"" ;"" ;
101 ;0 ;0 ;100 ;2 ;0 ;1 ;82000 ;"     1:22.00" ;" " ;81710 ;"     1:21.71" ;"A" ;0 ;"" ;"" ;
101 ;0 ;0 ;100 ;3 ;0 ;2 ;93300 ;"     1:33.30" ;" " ;93340 ;"     1:33.34" ;"A" ;0 ;"" ;"" ;
101 ;0 ;0 ;100 ;1 ;0 ;3 ;99850 ;"     1:39.85" ;" " ;100090 ;"     1:40.09" ;"A" ;0 ;"" ;"" ;
101 ;0 ;0 ;100 ;5 ;0 ;4 ;100630 ;"     1:40.63" ;"E" ;100630 ;"     1:40.63" ;"A" ;0 ;"" ;"" ;
